Genename	UniProtID	Length	Hk	genelength
Ceacam23	A0A3Q4EGJ1	1067	0	47243
Elapor1	A2AFS3	1009	0	80842
Skint6	A7XUZ6	1240	0	482357
Smok3a	C0HKC8	504	0	29207
Vmn1r88	E9Q235	316	0	26296
Or51r1	E9Q544	316	0	11569
4930444P10Rik	F6QJK4	154	0	27346
Prr22	F6TNE3	422	0	1958
Rab11fip2	G3XA57	512	0	40770
Adgrf5	G5E8Q8	1348	0	99106
Cfap73	J3QPZ5	306	0	5900
Speer1f	L7N294	199	0	4899
Api5	O35841	504	1	26454
Stx8	O88983	236	1	240955
H2-Ab1	P01921	265	0	-
Cdk1	P11440	297	0	17792
Prkar1b	P12849	381	0	132695
Spn	P15702	395	0	5591
Phka1	P18826	1241	0	130271
Lmnb2	P21619	596	0	17042
Zfp36l1	P23950	338	0	5259
Glud1	P26443	558	1	34538
Marcksl1	P28667	200	0	2404
Stat5b	P42232	786	1	69993
Hmga2	P52927	108	0	115194
Cebpg	P53568	150	1	10151
Nrl	P54846	237	0	6003
Abcd3	P55096	659	0	56528
Nudt2	P56380	147	1	15775
Tbx3	P70324	741	0	14055
Crmp1	P97427	572	0	50193
Pgr	Q00175	926	0	68778
Cep76	Q0VEJ0	659	1	23536
ptchd1	Q14B62	888	0	50359
Smu1	Q3UKJ7	513	1	21381
Elane	Q3UP87	265	0	1968
Mcidas	Q3UZ45	379	0	6549
Trdv2-2	Q5R1A4	116	0	658
Gstcd	Q5RL51	634	1	110281
Calcr	Q60755	533	0	79034
Gas6	Q61592	674	0	29116
Elavl4	Q61701	385	0	148187
Sema4c	Q64151	834	0	9710
Hecw2	Q6I6G8	1578	0	388292
Rrp12	Q6P5B0	1295	0	33322
Nyap1	Q6PFX7	833	0	11708
Slc35e3	Q6PGC7	313	0	12686
Ccdc57	Q6PHN1	1016	0	106343
Tlr11	Q6R5P0	926	0	5749
Ift172	Q6VH22	1749	1	37839
Kif26b	Q7TNC6	2112	0	410075
Ppp2r5d	Q7TNL5	595	0	22120
Or1e17	Q7TRX4	325	0	5981
Ttll4	Q80UG8	1193	0	41985
Epn1	Q80VP1	575	1	17943
Klhdc1	Q80YG3	406	0	43456
Rusc1	Q8BG26	893	0	9330
Znf8	Q8BGV5	572	0	12245
B3gnt5	Q8BGY6	376	0	12545
Rbfox3	Q8BIF2	374	0	421835
Iars2	Q8BIJ6	1012	1	44670
Slc7a14	Q8BXR1	771	0	107520
Yars2	Q8BYL4	472	1	6675
Nipal4	Q8BZF2	406	0	18353
Taf5	Q8C092	801	0	-
Zhx2	Q8C0C0	836	0	145167
Exog	Q8C163	368	0	20574
Appl1	Q8K3H0	707	1	52244
Vmn1r191	Q8K4D0	298	0	10749
Or5p4	Q8VGI5	312	0	5969
Abcc2	Q8VI47	1543	0	58548
Itprid2	Q922B9	1252	0	37614
Tram2	Q924Z5	370	0	82930
Ccdc202	Q9CQ47	274	0	1526
Lce3b	Q9CQM7	98	0	1118
Dppa2	Q9CWH0	301	0	15815
Ctnnbl1	Q9CWL8	563	1	154213
Hint2	Q9D0S9	163	0	2239
Krtap9-22	Q9D141	195	0	1042
Mlkl	Q9D2Y4	472	0	26380
Potegl	Q9D4J9	382	0	59653
Fam227b	Q9D518	532	0	168521
2310079G19Rik	Q9D6L6	185	0	880
Rnf225	Q9D7D1	332	0	3656
Aven	Q9D9K3	342	1	141609
Emc9	Q9DB76	206	0	3786
Gtf2h1	Q9DBA9	547	1	-
Vmn1r41	Q9EQ44	310	0	-
Col5a3	Q9JLI2	1739	0	45017
Clca3a1	Q9QX15	902	0	31300
Vnn3	Q9QZ25	500	0	18381
Atp2b2	Q9R0K7	1198	0	298782
Egr4	Q9WUF2	478	0	2468
Eif4h	Q9WUK2	248	1	19769
Cpq	Q9WVJ3	470	0	511423
Oasl2	Q9Z2F2	508	0	15298
Ubl3	Q9Z2M6	117	0	48154
Ighv5-6	A0A075B5Q0	117	0	450
Ighv11-2	A0A075B5R8	117	0	571
Gm20824	A0A087WS97	222	0	26198
Dchs2	A0A0A6YW72	3346	0	229261
Trbv21	A0A0A6YX06	97	0	492
Trav15d-2-dv6d-2	A0A0G2JGQ7	117	0	618
Pramel25	A2A8N2	498	0	6223
Ttll11	A4Q9F4	727	0	228672
Krtap4-21	B1AQB1	180	0	868
Znf382	B2RXC5	579	0	13008
Spata31f1c	C0HKD2	1308	0	5798
Cdhr18	D3Z1Y0	860	0	99860
Ces1h	D3Z298	562	0	27882
Krt90	E9Q1Z0	538	0	10594
Or52s6	E9Q838	314	0	5032
Gm19345	G3UYD9	124	0	6347
Gm8108	K7N734	205	0	22258
Gm6871	L7N248	545	0	27988
Cyp3a25	O09158	503	0	32424
Dhx15	O35286	795	1	40311
Cd83	O88324	196	0	18357
Syn1	O88935	706	0	60493
Cd24	P24807	76	0	5981
Tln1	P26039	2541	0	31172
Mmp9	P41245	730	0	15070
Aldh3a1	P47739	453	0	10884
Gbx2	P48031	348	0	3223
Rhox5	P52651	210	0	-
Arnt	P53762	791	1	62852
Pmch	P56942	165	0	1303
Nadk	P58058	439	1	28623
Setd4	P58467	439	0	20606
S100a5	P63084	93	0	3257
Serping1	P97290	504	0	10057
Polr1d	P97304	133	1	34547
Cpt1a	P97742	773	1	63399
Smn1	P97801	288	1	12838
Tff2	Q03404	129	0	-
Cbfb	Q08024	187	0	47315
Spink5	Q148R4	1017	0	59266
Slc39a7	Q31125	476	0	3413
Tmem131l	Q3U3D7	1597	0	142520
Ldc1	Q3UNZ2	425	0	13292
Zscan4f	Q3URS2	506	0	4403
Chsy3	Q5DTK1	884	0	360598
Rabl6	Q5U3K5	725	1	25503
Hnrnpd	Q60668	355	1	23003
Grik1	Q60934	836	0	-
Apoc4	Q61268	124	0	3396
Nsg1	Q62092	185	0	22715
Arhgdig	Q62160	225	0	8603
Sema5a	Q62217	1077	0	-
Nr0b2	Q62227	260	0	3160
Tgtp1	Q62293	415	0	7012
Cd34	Q64314	382	0	22460
Nlrp9c	Q66X01	1004	0	81227
Cfap119	Q6NZQ0	333	0	6212
Dlgap3	Q6PFD5	977	1	67818
Kcnt1	Q6ZPR4	1224	0	54539
Cand1	Q6ZQ38	1230	1	40800
Or5w1b	Q7TR44	313	0	2194
Catsper3	Q80W99	395	0	24430
Trim36	Q80WG7	729	0	47307
Wdtc1	Q80ZK9	677	1	61022
Sh3bgrl2	Q8BG73	107	0	90474
Insig1	Q8BGI3	259	0	7299
Exoc3l1	Q8BI71	739	0	6177
Fzd10	Q8BKG4	582	0	3249
Tmem260	Q8BMD6	703	1	78122
Wdr35	Q8BND3	1181	0	54955
Pigt	Q8BXQ2	582	1	10781
Zmat4	Q8BZ94	229	0	520566
Stbd1	Q8C7E7	338	0	3538
Pramel39-ps	Q8C9W1	407	0	2573
Naprt	Q8CC86	538	0	3525
Snapc1	Q8K0S9	389	0	24485
Traf3ip2	Q8N7N6	555	0	42373
Lsm10	Q8QZX5	122	0	1961
Nudcd3	Q8R1N4	363	1	94724
Mfsd6l	Q8R3N2	586	0	2059
Chrdl2	Q8VEA6	426	0	-
Ing3	Q8VEK6	421	1	26467
Or6c201	Q8VGC2	311	0	6420
Asb17	Q8VHP9	295	0	10873
Lactb2	Q99KR3	288	1	37216
Cstf1	Q99LC2	431	1	11767
Nus1	Q99LJ8	297	1	22636
Brms1	Q99N20	246	1	8563
Kif19	Q99PT9	997	0	25351
Ecd	Q9CS74	641	1	28269
Lsm12	Q9D0R8	195	1	22799
H2bl1	Q9D9Z7	123	0	480
Vmn1r63	Q9EPT1	300	0	3100
Or8d2b	Q9EQ98	308	0	1050
Dgcr8	Q9EQM6	773	1	35298
Kif13a	Q9EQW7	1749	1	-
Mrps34	Q9JIK9	218	0	2386
Nbn	Q9R207	751	1	34664
Hey1	Q9WV93	299	0	-
Septin5	Q9Z2Q6	369	0	9452
Trbc2	A0A075B5J4	173	0	1622
Trav9d-1	A0A075B699	112	0	461
Ighd	A0A0A6YW14	291	0	9720
Pcdhga1	A0A0A6YW27	810	0	180080
AU041133	A0A0J9YVH3	498	0	25052
Igkv3-9	A0A140T8P4	119	0	588
Tes3-ps	A0A1Y7VP24	259	0	3271
Trav12d-1	A0N8R0	115	0	576
Sh3pxd2b	A2AAY5	908	0	80353
Bclaf3	A2AG58	752	0	66393
Fggy	A2AJL3	552	0	369432
Gm13287	B1AYI3	182	0	548
Zfp81	B8JJZ7	531	0	29536
Or52a20	E9PV96	316	0	6495
Vmn1r1	E9PVR6	306	0	9782
Armcx4	E9PWM3	2356	0	10238
Sp140l1	E9Q422	215	0	26784
Klhl18	E9Q4F2	574	0	50768
Muc5b	E9Q5I3	4800	0	34014
Eddm13	E9Q7F5	164	0	29356
Or51v8	F8VQI7	308	0	5730
Cldn34a	G3UW52	211	0	26696
Itgb1bp1	O35671	200	0	45459
Matn3	O35701	481	0	24099
Mafg	O54790	162	1	8483
Tnfsf12	O54907	249	0	9599
Psmb5	O55234	264	0	3903
Fcn2	O70497	314	0	8507
Mtnd4	P03911	459	0	1377
Hbb-bh1	P04444	147	0	1527
Zfp2	P08043	459	0	17453
Prf1	P10820	554	0	6847
Prkar2a	P12367	401	1	-
Tnni2	P13412	182	0	2602
Zfp36	P22893	319	0	3469
Cbx3	P23198	183	0	-
Alpg	P24823	529	0	3234
Fen1	P39749	378	0	-
Nodal	P43021	354	0	7366
Plk2	P53351	682	0	5798
Kcnh8	P59111	1102	0	-
Stim1	P70302	685	1	169513
Cmklr1	P97468	371	0	38072
Adcy6	Q01341	1165	0	-
Or4n4b	Q14AK5	308	0	5631
Tatdn3	Q3U1C6	294	0	17106
Tmed8	Q3UHI4	326	1	34217
Clul1	Q3ZRW6	464	0	-
Clec12a	Q504P2	267	0	-
Slc6a4	Q60857	630	0	33737
Or1j1	Q60879	313	0	5540
Krt32	Q62168	407	0	-
Klhdc10	Q6PAR0	439	1	53311
Rab35	Q6PHN9	201	1	15828
Slc9c1	Q6UJY2	1175	0	71692
Zic5	Q7TQ40	622	0	-
None	Q80UB0	333	0	21863
Bspry	Q80YW5	473	0	17245
Cdc42se2	Q8BGH7	84	1	70219
Slc45a1	Q8BIV7	751	0	23602
Lss	Q8BLN5	733	0	25550
Ncs1	Q8BNY6	190	0	50166
Slc15a3	Q8BPX9	578	0	19635
Klhl7	Q8BUL5	586	1	60187
Dip2a	Q8BWT5	1523	0	85862
Tgm4	Q8BZH1	670	0	-
Fbxl5	Q8C2S5	690	0	77023
Aqr	Q8CFQ3	1481	1	85854
Cpa5	Q8R4H4	436	0	20735
Sgip1	Q8VD37	806	0	232331
Paip1	Q8VE62	400	1	29617
Or5p73	Q8VEW2	330	0	2259
Or9a7	Q8VF30	313	0	12879
Or2z2	Q8VGD8	315	0	8165
Or6z1	Q8VGH3	312	0	8955
Psme3ip1	Q91WE2	254	1	27859
Pgap4	Q91YV9	403	0	13370
Tcf7l2	Q924A0	459	0	191834
Krt84	Q99M73	603	0	7794
Mrps5	Q99N87	432	1	19607
Tex46	Q9CPU3	165	0	2789
Ndufb5	Q9CQH3	189	0	14576
Coa8	Q9CQW7	192	1	41792
Bpifa5	Q9CQX3	270	0	5843
Cfap68	Q9D131	166	0	12692
Chchd2	Q9D1L0	153	0	6314
Ankrd22	Q9D3J5	191	0	44584
Lrmda	Q9D9B4	229	0	1036373
Cpn2	Q9DBB9	547	0	11121
Fign	Q9ERZ6	759	0	126531
C1ql3	Q9ESN4	255	0	8349
Icoslg	Q9JHJ8	322	0	14611
Zfp119a	Q9JIC0	545	0	14038
Upk3a	Q9JKX8	287	0	5406
Pias4	Q9JM05	507	0	14657
Try5	Q9QUK9	246	0	5608
Adam25	Q9R159	760	0	-
Dexi	Q9WUQ7	95	0	40523
Asb3	Q9WV72	525	0	217288
Epb41l3	Q9WV92	929	0	214306
Ighv3-8	A0A075B5T0	131	0	474
Ighv1-55	A0A075B5W6	117	0	496
Igkv4-70	A0A0B4J1I5	116	0	555
Ighd1-1	A0A0G2JDD8	7	0	22
Pnma6e	A0A140LIU8	765	0	2297
Vmn2r18	A0A3B2WB67	871	0	44831
Slc35d1	A2AKQ0	355	0	44515
Plcb2	A3KGF7	1181	0	20921
Ralgapa2	A3KGS3	1872	0	272465
Krt36	B1AQ75	473	0	3619
Or7e177	E9PX82	323	0	5067
Zfp780b	E9Q2S6	806	0	20036
Jhy	E9Q793	770	0	69269
Adam3	F8VQ03	822	0	48627
Slc38a6	G3UVW3	457	0	67270
Tmigd3	G3X8R9	209	0	53139
Emd	O08579	259	1	6861
Capns1	O88456	268	0	11875
Yme1l1	O88967	715	1	42891
Cyp1a1	P00184	524	0	15896
Cfd	P03953	259	0	1802
Cyp2b10	P12791	500	0	-
Srgn	P13609	152	0	33618
Tcf3	P15806	651	0	24133
Ifrd1	P19182	449	0	46937
Acp2	P24638	423	0	11213
Ndn	P25233	325	0	3693
Rab11b	P46638	218	1	18046
Zic1	P46684	447	0	7752
Ndst2	P52850	883	0	10832
Defb1	P56386	69	0	18586
Gtf2b	P62915	316	1	18561
Adamts1	P97857	968	0	9286
Fut4	Q11127	433	0	4073
Lrriq3	Q14DL3	633	0	100846
Defb33	Q30KN3	62	0	5054
Trappc9	Q3U0M1	1148	1	471584
Tbrg1	Q3UB74	406	1	8549
Gm525	Q3V3I5	90	0	19199
Ddx17	Q501J6	650	1	19005
Gm21247	Q5FWD5	227	0	2332
Eps15l1	Q60902	907	1	80465
Arhgdib	Q61599	200	0	18244
Fgfr3	Q61851	801	0	-
Pick1	Q62083	416	0	-
Aldh1a2	Q62148	518	0	80454
Srm	Q64674	302	1	3490
Azgp1	Q64726	307	0	8713
Morc2a	Q69ZX6	1030	1	41286
Gprasp3	Q6PB60	539	0	93487
Snx13	Q6PHS6	957	1	100293
Tmsb10	Q6ZWY8	44	0	484
Cmya5	Q70KF4	3739	0	-
Recql4	Q75NR7	1216	0	-
Rslcan18	Q7M6X5	460	0	19650
Or10a4	Q7TRM9	315	0	6588
Ctdp1	Q7TSG2	960	1	61736
Vps13b	Q80TY5	3993	1	560069
Stkld1	Q80YS9	662	0	19449
Wasf2	Q8BH43	497	0	69251
Ubald2	Q8BQH4	164	0	4983
Gemin5	Q8BX17	1502	1	48537
Gykl1	Q8C635	549	0	1860
Trim61	Q8JZK6	461	0	5536
Tmem221	Q8K071	230	0	4633
Spp2	Q8K1I3	203	0	19477
Ndufs8	Q8K3J1	212	0	3911
Suox	Q8R086	546	0	4179
Bphl	Q8R164	291	1	36477
Gtf2a1l	Q8R4I4	468	0	46492
Tkfc	Q8VC30	578	1	17863
Tmem161a	Q8VCA6	480	0	11325
Or8b9	Q8VF62	311	0	3051
Nxph3	Q91VX5	252	0	4725
Krtap4-16	Q91W93	202	0	953
Hyal1	Q91ZJ9	462	0	4783
Lmo1	Q924W9	156	0	36635
Sntg1	Q925E1	517	0	-
Psmd6	Q99JI4	389	1	8810
Gimap3	Q99MI6	301	0	6387
Msh4	Q99MT2	958	0	48989
Pcgf6	Q99NA9	353	0	17289
Ormdl3	Q9CPZ6	153	0	6112
Antxr1	Q9CZ52	562	1	201968
Cmtm8	Q9CZR4	173	0	54811
Nmrk2	Q9D7C9	195	0	3881
Sapcd2	Q9D818	391	0	5892
Cdrt4	Q9DA64	179	0	41902
Eid1	Q9DCR4	169	0	1690
Vmn1r48	Q9EQ52	302	0	908
Slc13a1	Q9JHI4	594	0	79809
Tmem183	Q9JJB9	375	1	15882
Lgals8	Q9JL15	316	0	25529
Mlf1	Q9QWV4	267	0	25906
Nufip1	Q9QXX8	484	1	26488
Trpc3	Q9QZC1	910	0	69685
Ercc4	Q9QZD4	917	0	40933
Gpaa1	Q9WTK3	621	0	3676
Mmp16	Q9WTR0	607	0	266252
Ncdn	Q9Z0E0	729	0	9688
Ighv14-4	A0A075B5S3	111	0	429
Gm4924	A0A1B0GR71	966	0	68627
Dthd1	A0A571BG01	905	0	76634
Pramel23	A2AGW7	455	0	6211
Mamdc4	A2AJA7	1228	0	11730
9830107B12Rik	A9Q7H1	198	0	17224
Or5ac22	E9Q8M0	305	0	8042
Rabl2	E9Q9D5	223	0	9390
Vmn2r86	G5E8Y4	848	0	14488
Gm9602	L7N276	205	0	8665
Vmn2r61	L7N2B8	865	0	40702
Cckar	O08786	436	0	9929
Ebf3	O08791	596	0	120772
Lgals7	O54974	136	0	-
Mmp10	O55123	476	0	7888
Alx3	O70137	343	0	10745
Cfdp1	O88271	295	1	85800
Idh1	O88844	414	0	27884
H2bc14	P10854	126	0	523
S100a6	P14069	89	0	11299
Pnliprp2	P17892	482	0	17815
Pou3f1	P21952	449	0	3848
Ptger3	P30557	365	0	-
Foxa3	P35584	353	0	10254
Il12a	P43431	215	0	7903
Il12b	P43432	335	0	13970
Vps33b	P59016	617	0	22105
Csrnp1	P59054	583	0	13495
Depdc5	P61460	1591	0	130535
Snrpe	P62305	92	0	6420
Xrn1	P97789	1719	0	-
Yes1	Q04736	541	0	75886
Dusp5	Q1HL35	384	0	13322
Gtf3c3	Q3TMP1	882	1	42967
Rrp36	Q3UFY0	244	1	-
Arl14epl	Q3UKZ7	152	0	12417
Pgap1	Q3UUQ7	922	0	84690
Lrrc8b	Q5DU41	803	0	74299
Mlip	Q5FW52	967	0	250888
Mxd4	Q60948	209	0	-
Srms	Q62270	496	0	-
Nipbl	Q6KCD5	2798	0	153846
Cpsf6	Q6NVF9	551	1	35342
Nemp1	Q6ZQE4	437	0	34148
Prss43	Q76HL1	382	0	5149
Mrgprb8	Q7TN51	330	0	1122
Gpr119	Q7TQP3	335	0	6499
Ube2q1	Q7TSS2	422	1	10384
Fads6	Q80UG1	342	0	18041
Mast4	Q811L6	2618	0	602011
Coa6	Q8BGD8	79	1	2918
None	Q8BGK9	164	0	11820
Tti2	Q8BGV4	512	0	14387
F13a1	Q8BH61	732	0	183068
Faap24	Q8BHL6	221	0	4684
Stg	Q8BM15	349	0	1502
Acbd3	Q8BMP6	525	1	-
Suds3	Q8BR65	328	1	24433
Scrt2	Q8BTH6	311	0	14273
Ankmy1	Q8C0W1	906	0	-
Tgif2	Q8C0Y1	237	0	15563
H2ac15	Q8CGP7	130	0	392
Lrrc41	Q8K1C9	807	1	21774
Anln	Q8K298	1121	0	57176
Gprc5c	Q8K3J9	440	0	-
Bfar	Q8R079	450	1	31754
Prodh2	Q8VCZ9	456	0	19780
Or5c1	Q8VF22	327	0	6257
Or5g9	Q8VFK1	314	0	9717
Frs3	Q91WJ0	492	0	15256
Znf330	Q922H9	316	1	10553
Smim11	Q99J19	55	1	11755
Rbm43	Q99J64	343	0	10715
Bcl11b	Q99PV8	884	0	93199
Ndufc2	Q9CQ54	120	0	7799
Zbtb8a	Q9CWH1	434	1	24488
Maf1	Q9D0U6	258	0	3086
Nup210l	Q9D2F7	1881	0	107916
Lrrc71	Q9D3W5	558	0	11702
4933407L21Rik	Q9D476	131	0	12142
Hyal6	Q9D4E9	494	0	12207
Tmbim7	Q9D592	302	0	29144
Spata9	Q9D9R3	252	0	31822
Cfap90	Q9DAR0	182	0	16810
Appbp2	Q9DAX9	585	1	47868
Abcg8	Q9DBM0	673	0	24031
Ubl5	Q9EPV8	73	1	4262
Znf704	Q9ERQ3	566	0	183065
Lmx1a	Q9JKU8	382	0	159504
Cyp3a41a	Q9JMA7	504	0	26087
Slco1a1	Q9QXZ6	670	0	39680
Wnt16	Q9QYS1	364	0	10295
Wdr54	Q9R0D8	334	0	7037
Tenm2	Q9WTS5	2764	0	-
Ramp2	Q9WUP0	189	0	13518
Gabbr1	Q9WV18	960	0	29101
Bcl2l10	Q9Z0F3	191	0	3891
Celf2	Q9Z0H4	508	0	969869
Atp6v0a1	Q9Z1G4	839	0	54267
Nek4	Q9Z1J2	792	1	37444
Ly6g6g	A0A087WRX0	87	0	7951
Trbj1-6	A0A0A6YWT0	18	0	52
Igkv2-137	A0A0B4J1H6	120	0	719
Mroh3	A0A1D5RM54	893	0	31176
Vmn2r56	A0A3B2WBA1	865	0	46283
Zfp931	A2AHM2	298	0	10781
Gm14151	A2AQX6	640	0	5573
Zfp1005	A2AU83	715	0	12783
Or55b3	E9PWI5	336	0	5100
Vmn2r108	E9PYS0	855	0	25004
Or10z1	E9Q0Y7	313	0	3547
Gm973	E9Q295	1059	0	120153
Hsd17b14	E9Q3D4	273	0	12859
Gm6619	F6URP1	175	0	5093
Speer4c1	G3UXD1	256	0	4770
9330182O14Rik	J3QNB2	140	0	15645
Gm8246	M0QWX9	263	0	8397
Napsa	O09043	419	0	14482
Atn1	O35126	1175	0	13980
Smad6	O35182	495	0	68983
Cnih1	O35372	144	1	12844
Prh1	P05142	261	0	-
Ercc1	P07903	298	0	11746
Tead1	P30051	426	0	-
Pou2f3	P31362	431	0	86432
Nr5a1	P33242	462	0	21886
Elk1	P41969	429	1	17213
Efnb2	P52800	336	0	43808
Ctbp2	P56546	445	0	136791
Chp1	P61022	195	1	39330
Fbxo40	P62932	710	0	27007
Tank	P70347	448	0	75586
Tmprss11c	Q1JRP2	431	0	57827
Gpr174	Q3U507	335	0	40891
Limch1	Q3UH68	1057	0	311331
Hivep2	Q3UHF7	2430	0	185299
Eml4	Q3UMY5	988	0	-
Defb28	Q3V2L0	89	0	3192
Znf354c	Q571J5	560	0	16638
Usp22	Q5DU02	525	1	23270
Iqsec2	Q5DU25	1478	0	-
Gpr65	Q61038	337	0	-
Sim1	Q61045	765	0	94398
Runx1t1	Q61909	577	0	150213
Dazl	Q64368	298	0	14241
Cyp1b1	Q64429	543	0	13524
Knl1	Q66JQ7	2119	0	58382
Plekhg5	Q66T02	1073	0	42902
Rigi	Q6Q899	926	0	36055
Dot1l	Q6XZL8	1540	1	40255
Apool	Q78IK4	265	0	61421
Spag7	Q7TNE3	227	1	5645
Or8k27	Q7TR70	313	0	6633
Adamtsl4	Q80T21	1036	0	11717
Polr2e	Q80UW8	210	1	3846
Gpr176	Q80WT4	515	0	96309
Zfp955a	Q80XR7	545	0	15427
Pcyt1b	Q811Q9	369	0	95088
Gpr171	Q8BG55	319	0	5373
Cpt1c	Q8BGD5	798	0	15479
Dglucy	Q8BH86	617	0	117924
Noc4l	Q8BHY2	516	0	4999
Phf20	Q8BLG0	1010	0	113486
Cep55	Q8BT07	462	0	19412
Lmod1	Q8BVA4	595	0	-
Evc2	Q8K1G2	1220	0	86556
Ly6g5c	Q8K1T5	149	0	3712
Klhdc3	Q8VEM9	382	1	-
Or5an1c	Q8VFV8	312	0	938
Mgarp	Q8VI64	283	0	8326
Gpr37l1	Q99JG2	481	0	7447
Psat1	Q99K85	370	0	42659
Rnf111	Q99ML9	989	0	78301
Cmc1	Q9CPZ8	106	1	85655
Ppp6c	Q9CQR6	305	1	32097
Pnrc2	Q9CR73	140	1	2932
Sft2d3	Q9CSV6	212	1	2726
Gtpbp8	Q9CY28	285	1	9595
Ogfod3	Q9D136	315	0	27120
Lmbr1l	Q9D1E5	489	0	14314
Mfsd10	Q9D2V8	456	0	3570
4933421I07Rik	Q9D420	214	0	2658
Hcfc2	Q9D968	722	1	46268
Vmn1r47	Q9EQ51	310	0	-
Tfip11	Q9ERA6	838	1	11715
Bves	Q9ES83	358	0	36707
Abcb9	Q9JJ59	762	0	34268
Pxmp4	Q9JJW0	212	0	17950
Pard6g	Q9JK84	382	0	72749
Clec6a	Q9JKF4	209	0	17178
Higd1a	Q9JLR9	95	1	9799
Hey2	Q9QUS4	339	0	10442
Chaf1a	Q9QWF0	911	0	31850
Kif21a	Q9QXL2	1672	0	116672
Actl7b	Q9QY83	418	0	1438
Or13c7d	Q9QZ19	319	0	959
Fhl3	Q9R059	289	0	7910
Timm23	Q9WTQ8	209	0	-
Mixl1	Q9WUI0	231	0	3991
Mapk8ip1	Q9WVI9	707	0	17587
Gm20820	A0A087WPP3	222	0	26180
Ighv8-5	A0A0A6YY60	119	0	442
Igkj5	A0A0G2JDI1	13	0	41
Or2d3c	A0A140T8J9	307	0	9345
Iqcf6	A0A571BFV9	146	0	1694
Ggta1l1	A2AUQ7	319	0	13511
Rrn3	B2RS91	656	1	34131
Mfap1b	C0HKD9	439	0	14754
Pate13	D3YWX3	137	0	2373
Cecr2	E9Q2Z1	1453	0	104821
Aoc1l2	E9Q745	711	0	3792
Chrna9	G3X8Z7	479	0	42405
Fpr-s1	O08790	351	0	83825
Ncoa3	O09000	1398	1	-
Atf6b	O35451	699	1	-
Dffa	O54786	331	1	16501
Ppargc1a	O70343	797	0	113476
Magea5	O89009	320	0	10084
Aldoa	P05064	364	0	5517
Phkg1	P07934	388	0	35128
Nps	P0C0P8	89	0	14239
Pfkl	P12382	780	0	23136
Rps16	P14131	146	0	2503
Pou4f1	P17208	421	0	6323
Muc13	P19467	573	0	25897
Col2a1	P28481	1487	0	29093
Kif1a	P33173	1695	0	-
Kif4	P33174	1231	0	101477
Rora	P51448	523	0	734460
Golga3	P55937	1487	1	-
Pdcd5	P56812	126	0	5539
Ppp1ca	P62137	330	0	3355
Slc7a10	P63115	530	0	14729
Plxna1	P70206	1894	0	46306
St6galnac2	P70277	373	0	19565
Slc30a3	P97441	388	0	22131
Enah	Q03173	802	0	123606
Spindoc	Q05AH6	381	0	28916
Asphd1	Q2TA57	360	0	4015
Otulinl	Q3TVP5	353	0	26510
Dennd1b	Q3U1T9	766	0	215525
Tnrc6c	Q3UHC0	1690	0	-
Ctsll3	Q3ULP7	331	0	4599
Cobll1	Q3UMF0	1273	0	151064
Sbspon	Q3UPR9	264	0	38860
Marveld2	Q3UZP0	555	0	21014
A3galt2	Q3V1N9	370	0	13934
Taf3	Q5HZG4	932	0	134044
Fstl4	Q5STE3	841	0	423904
Kif1b	Q60575	1816	0	131374
Flot2	Q60634	428	0	22503
Or3a10	Q60891	315	0	12518
Nr2e1	Q64104	385	0	21669
Ntan1	Q64311	310	1	16606
Sdc3	Q64519	442	0	33782
Znf219	Q6IQX8	726	0	14656
Ppp4r3a	Q6P2K6	820	0	44293
Ccdc154	Q6RUT8	664	0	9452
Rhox8	Q6VSS7	320	0	4166
Deup1	Q7M6Y5	601	0	68069
Or4c107	Q7TR08	311	0	7344
Or4k1	Q7TRM6	311	0	8922
Or5k16	Q7TS48	317	0	-
Rere	Q80TZ9	1558	1	340320
Mtdh	Q80WJ7	579	1	62930
Lrrtm4	Q80XG9	590	0	791264
Aars1	Q8BGQ7	968	1	24520
Sybu	Q8BHS8	665	0	116207
Pak4	Q8BTW9	593	0	39366
Ttc39b	Q8BYY4	617	0	103955
Coro2a	Q8C0P5	524	0	65265
Asxl3	Q8C4A5	2259	0	185769
Ano4	Q8C5H1	955	0	395768
Calhm6	Q8C9E8	313	0	1917
Rybp	Q8CCI5	228	1	58920
Iqub	Q8CDK3	788	0	70202
Aldh4a1	Q8CHT0	562	1	26824
Hmgcll1	Q8JZS7	343	0	121495
Erich5	Q8K0S2	362	0	20587
Trim68	Q8K243	485	0	-
Crb3	Q8QZT4	113	0	6813
Fam110a	Q8R184	296	0	10821
Stard7	Q8R1R3	373	0	28714
Tspan33	Q8R3S2	283	0	24337
Clec14a	Q8VCP9	459	0	4570
Pglyrp2	Q8VCS0	530	0	11708
Or7g33	Q8VGG6	305	0	6874
Asb15	Q8VHS6	583	0	45020
Egln3	Q91UZ4	239	0	-
Nudt21	Q9CQF3	227	1	21535
Cfap184	Q9CR92	584	0	3584
Cnot11	Q9CWN7	505	1	11897
Fam241a	Q9CZL2	131	0	27266
Plekhj1	Q9D240	164	1	2527
Ly96	Q9JHF9	160	0	21560
Pard6b	Q9JK83	371	0	20199
Tmed2	Q9R0Q3	201	0	9811
Ak3	Q9WTP7	227	1	27128
Usp18	Q9WTV6	368	0	25011
Gdf2	Q9WV56	428	0	6159
Or2ak4	A0A0N4SVP2	306	0	6937
Dcst2	A0A140LIJ0	701	0	15574
