Genename	UniProtID	Length	Hk	genelength
CELE_F56H6.13	Q9GS12	314	0	2129
sec-11	Q9N3D0	183	1	2767
mtm-1	Q9N589	588	0	3232
CELE_H12I13.1	Q9N5M9	910	0	5189
srz-56	Q9N5W5	356	0	3072
ins-32	Q9TYK2	98	0	360
dcn-1	Q9U3C8	295	1	3696
let-805	Q9UB28	4450	0	23029
CELE_T28A8.2	Q9XU09	333	0	1625
CELE_F55G11.2	Q9XUD8	341	0	1844
CELE_F55C9.5	Q9XUZ0	87	0	2551
C14A6.8	Q9XVD8	129	0	2625
sss-1	Q9XVP7	278	0	1010
wac-1.2	Q9XW29	85	0	2895
nhr-276	Q9XXB5	340	0	1851
CELE_Y7A5A.25	A0A5E4LZE3	66	0	-
CELE_F14F3.5	A6ZJ57	33	0	1216
C14A6.13	A8WI10	231	0	1676
C04G6.13	A9Z1L4	153	0	1213
B0462.5	C7FZU7	185	0	1116
CELE_R10E9.3	G5EC83	185	0	1623
gtl-1	G5ECM4	1694	0	10651
strd-1	G5ECN5	388	1	3600
clec-15	G5ED09	413	0	1370
CELE_E01G4.6	G5EDV0	884	0	3375
alg-1	G5EES3	1023	1	7151
tbb-6	G5EF01	426	0	1837
ant-1.4	G5EFU2	313	0	1130
CELE_H25P06.5	H2FLL5	140	0	1197
prkl-1	H2KYA1	523	0	8193
CELE_H18N23.2	H2KYT5	368	0	18161
C29E4.13	H2KZ30	314	0	1723
CELE_Y119D3B.12	H2L0S8	339	0	4800
gst-2	O16115	188	0	1731
B0238.9	O16485	472	0	2547
ceh-87	O17184	186	0	979
C25A1.1	O17594	219	0	1203
fbxb-52	O44863	334	0	1663
oac-26	O45506	682	0	2439
CELE_F56H6.7	O45585	799	0	3083
CELE_K03D3.2	O45640	144	0	557
CELE_K03D3.5	O45643	106	0	423
exc-12	O45749	486	0	3573
CELE_T07D10.1	O45765	281	0	2490
CELE_H14N18.2	O61979	294	0	1709
clec-147	O62025	263	0	1902
lact-9	O62481	407	0	3262
scl-19	O62507	207	0	781
ZK637.14	P30631	161	0	963
pde-2	P30645	831	0	6828
prx-19	P34453	282	0	1813
iff-1	P34563	161	0	1331
sel-12	P52166	444	0	2423
wht-2	P90746	610	0	2983
CELE_D2030.2	P90788	586	0	4359
srj-7	P91506	350	0	1719
CELE_T22A3.6	P91823	491	0	2983
C34C12.7	Q09271	284	0	3568
hlh-14	Q09961	148	0	1110
B0563.8	Q11084	85	0	999
acl-12	Q11087	391	0	3177
C01G5.5	Q17568	287	0	1914
C06E4.1	Q17729	180	0	612
gar-1	Q18007	713	0	5437
C47G2.4	Q18695	644	0	2805
appg-2	Q19182	835	0	3759
eco-1	Q19206	314	0	1432
F11A10.5	Q19337	536	0	2573
plpp-1.3	Q19403	304	0	2582
CELE_F25E2.3	Q19781	327	0	1990
spe-45	Q19879	492	0	2406
CELE_F59F5.4	Q21047	93	0	571
col-155	Q21184	299	0	1024
lect-2	Q21241	335	0	3679
CELE_K07C5.2	Q21274	301	0	1471
CELE_R07E5.7	Q21821	191	0	824
CELE_T28H11.7	Q23061	194	0	1899
CELE_ZC317.2	Q23075	131	0	1342
ndx-3	Q23236	240	0	914
CELE_ZC449.5	Q23330	493	0	2743
C50E3.15	Q4PIT0	199	0	1987
CELE_Y61A9LA.12	Q7KX06	193	0	626
C40H1.8	Q7YX61	342	0	2447
aakg-5	Q8I112	488	0	4090
fkb-8	Q8I4E5	290	0	2965
C44B11.6	Q8MNW0	62	0	188
prdx-6	Q8MXT1	231	0	2303
cpg-24	Q8WSN8	201	0	1295
cest-8	Q93251	605	0	3085
C10G8.2	Q94164	208	0	1185
CELE_ZK265.7	Q94404	370	0	6951
C29E4.10	Q95QT2	645	0	3083
CELE_R05G9.1	Q966H0	61	0	231
phb-1	Q9BKU4	275	1	1195
pcp-4	Q9GRV9	1042	0	8277
cnnm-2	Q9GYL2	760	0	4736
CELE_Y52E8A.2	Q9N3H6	192	0	781
CELE_T02H6.4	Q9N5E6	181	0	1035
rpb-5	Q9N5K2	211	0	844
mac-1	Q9NAG4	813	0	9498
ubxn-1	Q9TXH9	299	0	1689
CELE_W07E6.5	Q9TYV4	135	0	4348
wht-8	Q9U2D0	619	0	3942
adr-1	Q9U3D6	964	1	4239
ZK262.3	Q9XTR8	353	0	3384
egas-3	Q9XTS9	921	0	7693
pstk-1	Q9XTU1	259	0	1683
CELE_F52B11.5	Q9XUF0	163	0	1186
rpl-14	Q9XVE9	135	1	884
CELE_R03G8.6	Q9XVV9	747	0	5958
vmo-1	Q9XX41	198	0	777
irld-56	Q9XXF7	505	0	3884
pdk-1	Q9Y1J3	636	0	6642
srlf-20	U4PB41	239	0	807
CELE_ZK616.65	V6CJI9	543	0	2834
CELE_F33E11.2	A0A0K3ASG1	282	0	2058
CELE_F55A4.13	A0A2K5AU09	9	0	-
CELE_Y37H2A.14	A5PEY0	181	0	975
C28C12.11	A9Z1K3	253	0	1222
CELE_Y73F8A.1159	D3DEM3	41	0	125
srh-147	D5MCT7	333	0	2291
algn-3	E5QCI3	634	0	5192
eak-4	G5EBR8	247	0	1128
glf-1	G5ECS4	476	0	3986
mob-2	G5ECT9	350	0	17255
CELE_ZK131.11	G5ECV7	449	0	25435
ttr-52	G5ED35	135	0	1065
fmo-4	G5EDG8	568	0	3425
snf-11	G5EF43	610	0	3376
myrf-1	G5EFI7	931	1	5554
CELE_Y54E5A.8	G5EG37	252	0	2429
CELE_H12D21.2	G5EGK3	196	0	792
C37A5.5	G8JZP2	89	0	441
C30F12.5	H2KZ48	385	0	7634
lgc-27	H2KZY7	428	0	4198
CELE_Y7A5A.20	H8ESF2	87	0	996
CELE_F32D8.13	I2HAD9	194	0	987
CELE_Y105C5B.11	K8ERW6	772	0	4441
CELE_T12A7.2	L8E6K9	369	0	4735
rnf-1	O01482	381	0	1804
CELE_F28H1.5	O01540	125	0	787
htp-3	O01820	739	0	2719
pdxk-1	O01824	321	0	2291
CELE_F59E12.9	O01900	1621	1	6979
C54C8.3	O02231	226	0	1073
C24H12.8	O17160	207	0	4016
rpl-38	O17570	70	1	571
lipl-7	O17766	409	0	2545
str-60	O18040	347	0	1419
C44B12.3	O44142	86	0	364
grd-10	O44471	102	0	786
prp-17	O44729	567	0	3706
erfa-3	O45622	532	0	2991
pgap-3	O61975	320	0	2278
C25F9.5	O62079	713	0	3145
inx-14	O62136	434	0	1926
CELE_F33A8.4	O62214	467	0	3244
C16A11.4	O76580	527	0	2111
C34E10.9	P46583	145	0	724
cyn-6	P52014	201	0	745
CELE_EGAP9.3	P91201	354	0	1937
trpl-5	P91448	501	0	5387
spch-3	P91497	203	0	804
CELE_K08E4.7	Q067Y2	326	0	1153
aqp-10	Q09369	280	0	1389
pxl-1	Q09476	413	0	6292
gmap-3	Q17670	286	0	2263
C09G1.2	Q17863	1184	0	5246
C12D12.3	Q17919	187	0	2295
C33F10.8	Q18385	463	0	1965
C56C10.4	Q18883	221	0	1446
CELE_F18H3.4	Q19580	459	1	2853
dhs-20	Q20012	342	0	2269
hsp-12.3	Q20164	109	0	716
pgp-4	Q20331	1280	0	6234
srm-6	Q20527	338	0	1853
sru-13	Q20705	325	0	1382
pept-1	Q21219	835	0	4895
CELE_R01H10.4	Q21622	245	0	2403
CELE_T08A9.13	Q22339	120	0	520
CELE_T21D9.2	Q22652	144	0	1203
folt-3	Q22931	424	0	6013
nhr-263	Q22960	93	0	1639
ins-7	Q23430	105	0	834
oct-2	Q23501	757	0	3792
C47E12.14	Q565B2	137	0	888
C03C10.7	Q7YX72	185	0	870
let-611	Q8IG67	544	0	2585
CELE_F56D6.6	Q8ITX7	129	0	389
C56G2.9	Q8MNU2	176	0	938
C36B1.6	Q93340	175	0	1215
obr-2	Q93485	436	0	2394
nhr-138	Q95QT4	410	0	3325
C28C12.12	Q95QT5	349	0	1813
glc-4	Q95QT7	500	0	2739
mlp-1	Q9GP96	115	0	3528
fbxa-14	Q9GR36	303	0	2489
eri-3	Q9GZI7	578	0	4257
tbx-30	Q9N2K7	308	0	1030
ddp-1	Q9N408	83	1	493
CELE_H20J04.1	Q9N5L7	843	0	3245
CELE_F25H5.8	Q9NAQ5	62	0	1039
ins-24	Q9U1P6	103	0	520
CELE_Y87G2A.13	Q9U1P9	468	0	4784
CELE_Y79H2A.2	Q9U1R9	167	0	1799
haf-7	Q9U275	807	0	4439
CELE_Y106G6H.1	Q9U301	453	0	2742
rpt-6	Q9XTT9	416	1	2151
CELE_W07G1.7	Q9XUJ8	169	0	1492
CELE_Y75B8A.19	Q9XW67	696	0	6026
CELE_Y43C5A.2	Q9XXE9	452	0	2818
C37C3.17	U4PBH6	162	0	1156
CELE_Y17G9B.11	U4PM39	95	0	337
CELE_F56D6.18	U4PMZ6	88	0	446
pnp-1	U4PSA1	318	0	5881
srr-1	A0A0K3AXG8	411	0	4005
kin-36	A0A1I6CMA1	892	0	6714
glr-7	A0A1T5HUM0	885	0	5968
CELE_M03F8.6	A0A2C9C387	228	0	1021
CELE_Y71F9AR.10	A0A2K5ATL5	87	0	263
rabx-5	A0A486WY48	520	0	9581
rike-1	A0A9J5DGE9	576	0	-
cnnm-1	A3QM97	811	0	8950
B0491.6	A5Z2S5	499	0	2400
CELE_F54F12.2	A7LPI9	260	0	9519
C10A4.10	A8WFH1	265	0	2070
rig-5	C6KRM7	482	0	8988
CELE_F41E6.17	D1YSH3	162	0	2874
ksr-2	G5EDA5	550	0	12456
ttr-50	G5EE48	213	0	968
CELE_H12D21.3	G5EEF2	83	0	251
rad-54.l	G5EEN6	818	0	5185
egl-36	G5EFC3	558	0	10029
CELE_Y32G9B.1	H2L0K9	468	0	6999
CELE_Y43F8B.7	I2FLU4	123	0	470
tbc-8	I2HAA0	913	0	8278
C53H9.2	O01826	554	0	1866
oac-24	O16269	650	0	4247
str-143	O16329	334	0	1585
fbxc-33	O16768	381	0	1547
oac-15	O17792	659	0	3088
CELE_K11D12.8	O44623	159	0	1546
srbc-22	O44697	295	0	1144
haf-9	O44897	815	0	4224
pals-4	O45256	351	0	2947
ncs-5	O45313	288	0	11656
srh-179	O46012	329	0	1671
T26C12.1	O61856	640	0	4579
C08F11.13	O62054	404	0	2457
C09F9.1	O62058	131	0	1005
C16A11.7	O76585	229	0	1103
ran-2	P34342	960	0	4173
clec-161	P34472	862	0	5747
F13E6.1	P55326	195	0	1397
F19C6.2	Q09307	495	0	4426
F58F12.3	Q09400	463	0	2020
B0244.5	Q10909	362	0	2316
B0416.2	Q11070	167	0	1014
pals-27	Q17469	424	0	2523
pak-1	Q17850	572	0	4300
nhr-30	Q18155	416	0	1794
zgpa-1	Q18418	432	0	1663
spin-2	Q18545	488	0	2617
C42D4.3	Q18572	255	0	1245
wbp-2	Q18966	235	1	1753
lips-3	Q19310	325	0	2365
rpb-8	Q19826	148	0	765
CELE_T26H5.10	Q1ZXS1	108	0	478
piit-1	Q20008	200	0	1053
CELE_F35C11.2	Q20019	397	0	4939
ifo-1	Q20330	1292	0	5929
gpa-9	Q20910	96	0	3836
CELE_F58E6.6	Q20982	242	0	1133
meg-2	Q21127	819	0	3486
CELE_R03E9.2	Q21662	619	0	3303
arrd-23	Q22321	444	0	3624
CELE_T12A2.3	Q22415	206	0	620
C16D9.5	Q22899	392	0	1878
unc-38	Q23022	511	0	3354
ugt-18	Q23323	533	0	2518
rpn-12	Q23449	250	1	1068
rop-1	Q27274	643	0	2217
CD4.11	Q4R133	496	0	6550
CELE_Y73B6BL.44	Q4W5P1	243	0	3812
C54C8.12	Q564S8	82	0	248
srt-23	Q5KQP7	356	0	2363
etfr-1	Q7YWR3	99	0	2212
CELE_W04A4.6	Q7YWR9	185	0	2287
dsl-7	Q7YXD2	313	0	1674
osgl-1	Q93170	421	0	2307
nac-1	Q93655	582	0	3304
prx-14	Q93930	258	0	1178
miro-1	Q94263	625	0	2982
C34E10.10	Q95QS4	232	0	1066
CELE_Y69A2AR.23	Q95XI4	180	0	1758
rcor-1	Q95Y41	564	0	9297
CELE_F08F8.7	Q95ZW2	227	1	1294
B0244.10	Q960A0	582	0	-
ift-43	Q9BIA4	200	0	905
swsn-3	Q9BL39	338	0	4669
CELE_Y45G5AM.6	Q9GUJ2	352	0	4750
sna-3	Q9GYR5	937	1	3589
ubc-8	Q9N2W9	216	0	2497
pvf-1	Q9N413	304	0	3165
srj-55	Q9N4Z1	332	0	1860
mltn-8	Q9N511	799	0	5878
CELE_Y39B6A.41	Q9NEI8	511	0	7476
ssl-1	Q9NEL2	2395	1	30155
CELE_F56F11.2	Q9TZ63	401	0	2731
mxl-2	Q9TZ70	205	0	1182
ubc-19	Q9U1U4	292	0	3441
CELE_H37A05.2	Q9U3D0	419	0	4548
syg-2	Q9U3P2	1270	0	-
mam-6	Q9XU24	377	0	1809
srz-54	Q9XX69	318	0	1212
chil-25	A0A0K3AUR1	483	0	1776
C24A8.6	A0A2K5AU17	304	0	2329
CELE_T05E12.9	A7LPJ2	308	0	2326
CELE_T12B5.15	A8WJ47	78	0	362
twk-13	B0M0M8	625	0	17824
B0454.26	E6N0U7	153	0	2366
C54D10.10	G5EBJ3	216	0	1320
CELE_Y43C5B.3	G5EDJ9	341	0	4546
flp-2	G5EFN6	106	0	815
C50B8.5	G5EFR2	191	0	3710
CELE_Y57A10C.1	G5EFU1	239	0	901
fig-1	G5EGB4	2898	0	10868
acdh-2	H2KYU0	386	0	2714
clec-266	H2KZ07	248	0	5522
dpf-3	H2KZK7	931	1	4989
rig-1	H2KZQ5	1083	0	11208
CELE_T25G12.13	H2L0K8	310	0	1465
CELE_H09F14.1	H9G358	401	0	2916
C53A5.16	L8E6M1	381	0	1410
grd-9	O01465	588	0	3281
nstp-3	O01879	344	0	3544
C03H5.7	O16655	314	0	2021
math-23	O17191	440	0	2165
srt-54	O17238	387	0	1475
aspm-1	O17666	1186	0	4572
cyp-13a11	O17806	517	0	3039
CELE_Y57G11C.23	O18247	529	0	6505
kgb-1	O44408	390	1	4414
exc-14	O44624	400	0	3827
C34H4.1	O45144	397	0	2486
fbxb-119	O45224	309	0	1167
sri-7	O45759	343	0	1493
CELE_ZK1037.6	O45988	491	0	1983
CELE_W01B11.1	O61215	128	0	946
C35E7.7	O61769	135	0	1125
elt-7	O61924	198	0	2416
ttr-47	O61977	155	0	808
abhd-11.1	O62202	297	0	1981
cope-1	O62246	292	1	1457
srw-111	O62311	352	0	2775
CELE_ZC190.7	O76704	178	0	795
ptp-1	P28191	1026	0	21249
C06E1.1	P34296	161	0	790
snb-5	P34351	102	0	2127
clec-160	P34393	639	0	3015
K12H4.7	P34528	510	0	2631
usp-46	P34547	426	0	2227
rpl-39	P52814	51	1	337
C32E8.4	P91126	60	0	319
srab-14	Q09344	389	0	2206
vps-11	Q09600	980	0	5387
B0284.3	Q17467	93	0	496
C25G6.1	Q18180	140	0	1663
C56E6.2	Q18898	266	0	1397
gstk-2	Q18973	225	0	1825
del-1	Q19038	664	0	-
srd-59	Q19061	325	0	1350
nlp-55	Q19465	77	0	567
CELE_F20G4.2	Q19657	558	0	4404
cec-5	Q19973	374	1	1606
egg-3	Q20402	555	0	2033
CELE_F45D3.1	Q20424	150	0	1295
CELE_K03B8.4	Q21177	96	0	338
CELE_K09E2.2	Q21393	596	0	8603
atg-2	Q21480	2290	0	10503
CELE_R12B2.3	Q21953	220	0	1409
cutl-11	Q22164	379	0	2663
CELE_T05A7.6	Q22203	758	0	3149
CELE_T24D8.6	Q22742	63	0	324
rhr-1	Q22947	463	0	2271
CELE_ZK622.1	Q23554	419	0	1831
CELE_T03G11.9	Q4PIV7	183	0	2455
C36A4.11	Q565C6	68	0	669
CELE_Y66C5A.2	Q56VZ5	84	0	1427
srz-104	Q5WRL6	311	0	1300
C38C3.4	Q7KQ32	330	0	2082
afd-1	Q86NJ4	1660	0	49606
frpr-6	Q8I7K6	349	0	1570
CELE_F28C6.10	Q93621	148	0	903
gfi-3	Q93903	800	0	4130
asp-14	Q94271	366	0	2479
igcm-4	Q95XJ7	541	0	6963
CELE_T13B5.9	Q965L2	378	0	3138
hmr-1	Q967F4	2920	0	58912
CELE_ZC395.4	Q9GYG0	169	0	923
clec-71	Q9N3W9	467	0	2521
ocr-4	Q9N3Y9	756	0	3184
cct-3	Q9N4J8	543	1	9999
CELE_Y37E11B.7	Q9TYN0	105	0	667
CELE_Y37E11B.2	Q9TYN6	83	0	1082
CELE_Y14H12B.2	Q9TYP8	414	0	1562
str-257	Q9UAU2	352	0	4241
nspg-1	Q9XVU6	231	0	4336
ule-5	Q9XWT3	181	0	915
CELE_Y106G6D.4	Q9XX60	436	0	3934
pus-1	Q9XXN0	415	0	2193
CELE_F19B2.6	Q9XXS6	807	0	3124
CELE_K09F6.13	S6FN43	130	0	1187
CELE_Y41D4A.6	U4PC78	454	0	5056
CELE_F41H10.3	V6CLL5	1144	0	4976
CELE_R11G11.16	A0A0K3AVT8	85	0	344
CELE_F44E5.17	A0A2K5ATQ7	15	0	-
CELE_T05A8.11	A0A2K5ATS0	17	0	-
CELE_T04G9.6	A0A5E4LWW1	483	0	3945
idpp-10	A0A9S6	247	0	1968
CELE_T10G3.8	A4UVL0	208	0	3117
CELE_K12C11.7	A4V4W7	166	0	989
C04G6.2	A9Z1L3	170	0	987
CELE_ZC204.17	C8JQQ2	226	0	889
glb-29	E1NZ07	368	0	14760
srh-178	G5EBQ4	330	0	1914
sde-2	G5EC45	500	1	2268
dhcr-7	G5ED82	457	0	4582
col-117	G5EDG6	299	0	1233
lev-10	G5EDX3	906	0	9893
cnk-1	G5EEW9	801	1	7322
C09E7.8	H2KYM7	1114	0	4960
CELE_ZK105.12	M1Z865	272	0	1229
CELE_F25H9.2	O01301	310	0	1443
spe-8	O01798	512	0	2808
aex-3	O02626	1409	0	8531
btb-8	O16744	340	0	1416
ccd-5	O17398	770	0	6110
fkh-4	O17617	421	0	1741
copz-1	O17901	184	1	917
C50D2.2	O44798	589	0	2264
B0379.6	O45221	123	0	371
srbc-56	O45567	279	0	1100
CELE_F56H6.3	O45582	136	0	-
pmp-4	O45730	734	0	3175
CELE_Y17D7B.2	O45909	249	0	1914
B0348.2	O61958	86	0	1614
unc-15	P10567	872	0	6593
hars-1	P34183	521	1	2327
ceh-16	P34326	187	0	3579
F55H2.5	P34465	266	0	1905
kel-10	P34569	578	0	2983
ZK688.1	P34671	192	0	1284
rpl-23	P48158	140	1	602
arr-1	P51485	435	0	3451
icmt-1	P91266	295	0	1346
CELE_T20F5.7	P91483	294	0	2457
orai-1	Q09232	293	0	7709
C30G12.6	Q09259	1100	0	-
C17G10.7	Q09978	200	0	1314
C23G10.2	Q10121	171	0	1136
B0302.2	Q10926	33	0	453
rmd-3	Q17510	225	0	1156
lelo-3	Q17847	326	0	1713
srx-117	Q17975	322	0	1840
thoc-2	Q18033	1437	1	5862
cutl-27	Q18298	969	0	5585
CELE_D1005.6	Q18911	107	0	2035
CELE_D1081.5	Q18958	275	0	1386
mrp-3	Q19048	1505	0	9369
xbx-1	Q19119	370	0	2434
CELE_F10C1.3	Q19288	45	0	864
mpz-3	Q19547	308	0	1604
CELE_F18C5.5	Q19548	222	0	1251
srd-34	Q19975	298	0	1483
CELE_F35A5.2	Q20006	111	0	612
cdd-2	Q20628	166	0	775
apm-3	Q20736	414	0	2787
mek-1	Q21307	347	0	1757
ttr-29	Q22034	150	0	704
col-146	Q22260	290	0	1069
srt-19	Q22988	334	0	2166
CELE_T22B7.3	Q23042	282	0	2845
inx-11	Q23157	465	0	6035
CELE_W06D11.2	Q23197	119	0	683
CELE_ZK1073.2	Q23393	194	0	20310
lin-15A	Q27365	719	0	3397
cyp-13A8	Q27516	509	0	1969
C36B1.14	Q3S1J0	99	0	765
CELE_F42A10.9	Q65ZK1	156	0	6604
cyk-1	Q7JP75	1437	0	5563
hlh-32	Q7YWS9	105	0	1826
srg-29	Q86B34	337	0	1829
fipr-1	Q8I4K6	75	0	443
nucb-1	Q8MQ51	467	1	2669
clc-1	Q93198	182	0	1829
ugt-23	Q93242	530	0	2311
adk-1	Q93934	342	0	1522
srg-26	Q94168	337	0	1788
lec-11	Q94215	232	0	1970
daf-3	Q95QI7	892	0	7553
CELE_Y92H12BL.5	Q95XC4	150	1	11106
CELE_F35B3.7	Q966J7	578	0	7884
CELE_F46C8.1	Q9GYP2	192	0	2830
CELE_Y110A2AL.5	Q9N4A0	246	0	834
nhr-234	Q9NAJ3	357	0	1813
brp-1	Q9U1S2	552	0	4769
tbh-1	Q9XTQ6	657	0	4639
srh-203	Q9XV78	338	0	1802
spp-12	Q9XVI5	106	0	511
dxbp-1	Q9XWF2	404	0	4768
CELE_Y43F8C.17	Q9XWM8	189	0	1430
CELE_Y43F8C.9	Q9XWN0	108	0	1233
CELE_F49F1.18	U4PM93	195	0	703
CELE_F53G12.9	V6CM17	252	0	1466
CELE_F10C1.9	A0A078BPH9	241	0	2315
hpo-36	A0A131MCT7	909	0	12149
C26G2.2	A0A1N7SYZ4	981	0	7092
CELE_H05L14.2	A0A1T5HUI7	1624	0	8272
B0361.14	A0A2K5ATT1	13	0	-
C31C9.9	A0A5S9MNB4	82	0	608
CELE_ZC334.12	A5JYY1	37	0	1403
CELE_F38B7.2	A5Z2T1	228	0	1332
CELE_F20E11.17	A8DZ49	71	0	667
txt-6	B1GRJ8	224	0	1924
C35B1.9	D3NQ88	79	0	798
CELE_W04G5.16	E9P8A4	56	0	446
CELE_M6.11	F5GU58	139	0	856
jip-1	G4RZC8	1001	0	23143
rde-4	G5EBF5	385	0	1344
ppgn-1	G5EDB6	747	0	15075
cutl-8	G5EDD6	625	0	5402
lgc-31	G5EE87	675	0	9255
cdr-1	G5EE89	277	0	1511
CELE_Y45F10D.15	G5EEB9	308	0	3475
CELE_F02H6.2	G5EFJ5	478	0	2326
CELE_F41E7.2	G5EFS0	558	0	4679
pgp-9	G5EG58	1294	0	8859
CELE_F26F12.5	H2KYE3	139	0	1223
CELE_F14D7.6	L8E6P0	487	0	5033
rib-2	O01705	814	0	3865
grd-14	O02153	154	0	1016
hil-6	O16277	190	0	1047
str-205	O16434	345	0	1664
CELE_F13A2.4	O16893	129	0	1584
srx-104	O17092	279	0	1092
clec-245	O17630	195	0	2365
nimk-1	O17879	503	0	6662
CELE_T20G5.12	O18095	216	0	991
CELE_K12C11.1	O44995	498	0	3420
C34H4.2	O45143	449	0	1815
sri-15	O45372	351	0	5524
str-5	O45809	350	0	1332
ant-1.1	O45865	300	1	1489
CELE_F17E9.2	O61524	168	0	611
CELE_T24A6.7	O61936	206	0	1310
zig-13	O76697	352	0	2356
fbl-1	O77469	728	0	5446
glb-1	P30627	159	0	891
cit-1.2	P34424	555	1	2997
spop-1	P34568	451	1	7219
ncl-1	P34611	851	1	18376
trd-1	P41842	771	0	4906
gex-3	P55163	1141	0	4259
srx-135	P90824	308	0	2196
C13A10.2	P91043	126	0	827
EEED8.12	Q09301	197	0	764
B0361.6	Q10950	378	0	1775
B0222.5	Q17457	369	0	2551
B0393.4	Q17493	803	0	3929
C33F10.1	Q18389	166	0	694
ets-5	Q18579	208	0	7891
C50F4.1	Q18739	362	0	2457
C50F7.6	Q18750	418	0	2637
sue-1	Q19136	537	0	11308
abu-2	Q19594	572	0	1816
CELE_F20D6.2	Q19652	305	0	1360
CELE_F21D5.3	Q19687	743	0	4874
sups-1	Q19748	556	0	2943
daf-6	Q19945	913	0	5838
wdr-83	Q19986	305	0	1768
syx-3	Q20024	306	0	2918
CELE_F36D4.1	Q20102	153	0	2374
arrd-24	Q20577	346	0	1448
chil-19	Q21862	452	0	1768
mans-3	Q22120	584	1	3388
CELE_T05A1.5	Q22189	359	0	14160
CELE_T22F7.1	Q22686	510	0	4471
cgr-1	Q22824	383	0	3181
CELE_W03C9.5	Q23145	79	0	659
CELE_ZK84.2	Q23633	196	0	1534
twk-5	Q5FC72	281	0	2085
cdap-2	Q6A573	551	0	11843
ins-29	Q7JKM8	76	0	960
CELE_R09H10.7	Q7YTK3	94	0	737
CELE_Y105E8A.28	Q7YTU2	225	0	1479
C48D5.3	Q7YX49	165	0	3041
clec-84	Q8WTL2	172	0	3143
usp-33	Q93875	716	0	4019
gly-5	Q95ZJ1	626	0	17513
mif-4	Q9GUG4	121	0	764
C49H3.4	Q9GYQ8	223	0	1419
C18H7.7	Q9GZG0	153	0	670
atm-1	Q9N3Q4	2378	0	25020
CELE_Y43B11AR.1	Q9N3X4	115	0	752
CELE_Y71F9B.13	Q9N4F9	220	0	2355
parg-2	Q9N5L4	485	0	2724
Y57A10A.29	Q9NA72	119	0	1034
zip-7	Q9NAE4	185	0	2772
CELE_T10B10.9	Q9U374	106	0	447
CELE_F52F10.2	Q9UAR0	508	0	2571
sre-44	Q9XUK3	363	0	2343
srh-131	Q9XX66	349	0	1264
CELE_Y102A5C.27	Q9XX67	120	0	474
sru-9	Q9XXR7	325	0	1344
CELE_T05E12.8	A4UVL7	71	0	782
cfim-2	C1P629	491	0	4025
CELE_F46A8.8	C4RVF6	236	0	933
CELE_F19B10.13	C7IVQ9	114	0	344
CELE_F44E5.15	E7EM38	222	0	1457
mctp-1	E9P851	810	0	7860
CELE_ZK1307.7	G3MTY1	447	0	3622
scav-2	G5EBM7	558	0	4733
mig-2	G5EBV3	195	0	2084
crn-3	G5EBX6	876	0	4610
cyp-29a2	G5EC97	503	0	2328
kri-1	G5EDH0	729	0	14143
crm-1	G5EF34	966	0	9829
flp-4	G5EG31	93	0	6726
slcr-46.1	H2KZC0	481	0	3419
CELE_F46B6.5	H2L2B2	831	0	3458
CELE_M199.134	I2HA80	80	0	286
gtf-2h4	K8F7X5	485	0	7819
clec-176	O02127	335	0	1329
CELE_F11C3.1	O02243	431	0	3441
pat-6	O16785	375	0	2346
sftb-2	O16997	602	1	3434
cyp-43a1	O17329	526	0	3040
lgc-39	O17402	563	0	3294
srj-10	O17809	335	0	1191
zim-3	O18065	581	0	2714
str-96	O18083	363	0	1475
sra-18	O18689	340	0	1555
clp-10	O44903	476	0	2763
C34B2.9	O44958	213	0	5563
oac-7	O45283	702	0	4970
vnut-1	O45678	445	0	3107
CELE_T19C9.8	O45792	369	0	1624
bli-3	O61213	1497	0	8887
rnp-8	O61711	583	0	4069
inx-17	O61788	362	0	1981
C47F8.5	O62114	368	0	2125
CELE_F54B3.1	O62263	3565	1	16947
rpac-19	P34476	144	0	639
srg-9	P46566	336	0	1316
bli-4	P51559	942	0	14456
ima-2	P91276	531	0	2029
CELE_M01E11.1	P91402	293	0	1375
mam-8	P91496	467	0	3120
C40H1.3	Q03573	504	0	2059
ZK177.2	Q09371	296	0	1101
puf-12	Q09622	766	0	2751
drn-1	Q09930	219	0	1709
icl-1	Q10663	968	0	3672
B0416.5	Q11073	507	1	2187
C07E3.4	Q17787	512	0	2208
fust-1	Q18265	448	0	2895
pyp-1	Q18680	427	1	3540
C47E8.3	Q18687	405	0	3432
gcy-12	Q19187	1679	0	7571
CELE_F26F4.6	Q19817	293	0	2032
CELE_F32D8.2	Q19963	568	0	2324
CELE_F57B1.6	Q1HB01	225	0	3817
CELE_F42A9.8	Q20317	119	0	541
CELE_F46B6.9	Q20450	266	0	1418
glr-3	Q21415	836	0	3737
ebax-1	Q21875	1717	0	6058
sir-2.1	Q21921	607	1	2911
rund-1	Q22585	549	0	3300
CELE_T23G7.2	Q22704	446	0	5016
srt-35	Q22982	332	0	3131
CELE_W01A11.7	Q23070	186	0	849
nos-2	Q23406	259	0	1433
lon-3	Q23628	324	0	1208
fbxb-33	Q4W513	297	0	1274
CELE_Y49F6B.12	Q4W5S8	113	0	341
CELE_T27C5.12	Q5FC32	309	0	1497
CELE_F18C12.4	Q7YX25	195	0	1178
CELE_K02E7.12	Q86LS3	55	0	167
nhr-105	Q86PJ4	429	0	3294
