Genename	UniProtID	Length	Hk	genelength
FER	P16591	822	0	449000
IDS	P22304	550	1	44108
SPRR1B	P22528	89	0	1697
ITGB7	P26010	798	0	15959
DPP4	P27487	766	0	82149
GNA11	P29992	359	0	29637
PBX1	P40424	430	0	343712
CARS1	P49589	748	0	56691
GPR15	P49685	360	0	2703
HINT1	P49773	126	1	69085
CCL23	P55773	120	0	4916
BID	P55957	195	0	40632
RAE1	P78406	368	0	27988
RASSF7	Q02833	373	0	3621
EML5	Q05BV3	1969	0	180522
MAB21L4	Q08AI8	447	0	10841
GPR176	Q14439	515	0	121928
LARS2	Q15031	903	0	166165
PDIA6	Q15084	440	1	54586
PDCD1	Q15116	288	0	9010
TPSAB1	Q15661	275	0	3288
FAM98C	Q17RN3	349	0	5995
PUS10	Q3MIT2	529	0	78649
ZNF718	Q3SXZ3	478	0	77802
LRRC37A5P	Q49AS3	106	0	-
LUZP6	Q538Z0	58	0	-
RBM48	Q5RL73	367	0	11708
S100A7L2	Q5SY68	101	0	-
HIVEP3	Q5T1R4	2406	0	529560
THEMIS2	Q5TEJ8	643	0	14142
PRR14L	Q5THK1	2151	0	73884
CREB3L3	Q68CJ9	461	0	19423
OR4C11	Q6IEV9	310	0	5285
CYB5RL	Q6IPT4	315	0	30385
SCYL2	Q6P3W7	929	1	74575
SPATA31D4	Q6ZUB0	917	0	6570
SDK1	Q7Z5N4	2213	0	967748
MOGAT3	Q86VF5	341	0	6031
WDR5B	Q86VZ2	330	0	4216
ATCAY	Q86WG3	371	0	48218
RTKN2	Q8IZC4	609	0	85809
DOCK4	Q8N1I0	1966	0	480297
LMNTD1	Q8N9Z9	388	0	239272
SLC17A8	Q8NDX2	589	0	64981
ACRBP	Q8NEB7	543	0	9358
OR9Q2	Q8NGE9	314	0	4983
OR52M1	Q8NGK5	317	0	953
OR13F1	Q8NGS4	319	0	959
MORC4	Q8TE76	937	0	186341
GLMP	Q8WWB7	406	0	5600
UBXN4	Q92575	508	0	43322
KHSRP	Q92945	711	1	11709
RCN3	Q96D15	328	0	18959
DNAH11	Q96DT5	4516	0	358800
MALSU1	Q96EH3	234	0	12990
CHAMP1	Q96JM3	812	0	23144
UBE2E2	Q96LR5	201	0	388774
GPR137	Q96N19	417	0	19432
ADO	Q96SZ5	270	1	3759
EYA1	Q99502	592	0	394592
NAA11	Q9BSU3	229	0	100367
DIDO1	Q9BTC0	2240	0	60214
CDK19	Q9BWU1	502	0	205980
KRTAP4-2	Q9BYR5	136	0	775
AMBRA1	Q9C0C7	1298	0	197711
NDST4	Q9H3R1	872	0	286113
KIF9	Q9HAQ2	790	0	55453
IL21R	Q9HBE5	538	0	49868
DMAP1	Q9NPF5	467	0	7226
TMPRSS4	Q9NRS4	437	0	48498
EVA1B	Q9NVM1	165	0	2124
HYPK	Q9NX55	121	0	8432
EHF	Q9NZC4	300	0	42195
CCDC59	Q9P031	241	0	135124
ADD3	Q9UEY8	706	0	139197
OR52A1	Q9UKL2	312	0	7933
ERVK-11	Q9UQG0	969	0	-
RPL36	Q9Y3U8	105	1	16928
SAMM50	Q9Y512	469	1	55089
MAGEB6B	A0A0J9YX57	407	0	1809
RBM47	A0AV96	593	0	207608
ESYT3	A0FGR9	886	0	47100
GAGE12B	A1L429	117	0	7356
CGB1	A6NKQ9	187	0	1326
TMEM238	C9JI98	176	0	5048
HAX1	O00165	279	1	3520
GFRA2	O00451	464	0	121959
SLC17A2	O00624	439	0	17937
DNPH1	O43598	174	1	3852
SLC24A1	O60721	1099	0	49629
ECM2	O94769	699	0	43101
KCNK2	O95069	426	0	231315
NDUFC2	O95298	119	1	11565
APBB3	O95704	486	0	6513
TRAV8-4	P01737	113	0	597
VWF	P04275	2813	0	175893
SSB	P05455	408	1	20131
H1-0	P07305	194	0	2203
RD3L	P0DJH9	198	0	2135
TGFB3	P10600	412	0	24914
GHR	P10912	638	0	298439
HGF	P14210	728	0	71428
NFKB1	P19838	968	0	115972
CD247	P20963	164	0	93613
PDE6B	P35913	854	0	45209
MT4	P47944	62	0	3884
NDUFV1	P49821	464	0	6901
AK2	P54819	239	1	73010
TAS2R45	P59539	299	0	-
MINAR2	P59773	190	0	18638
H3-3A	P84243	136	1	10168
CDR2	Q01850	454	0	91229
ALDH6A1	Q02252	535	0	27645
NHLH2	Q02577	135	0	7540
TNK2	Q07912	1038	0	48581
MTMR3	Q13615	1198	0	147699
STIL	Q15468	1287	0	64753
ELF2	Q15723	593	0	149106
MST1L	Q2TV78	715	0	-
MGAT5B	Q3V5L5	792	0	81989
LONRF3	Q496Y0	759	0	48311
SLC44A4	Q53GD3	710	0	15855
SPATA46	Q5T0L3	261	0	3651
IFIT1B	Q5T764	474	0	7149
SMARCD3	Q6STE5	483	0	39132
AATK	Q6ZMQ8	1374	0	55734
MED13L	Q71F56	2210	0	319788
TRMT10C	Q7L0Y3	403	0	4578
VMO1	Q7Z5L0	202	0	1148
MRGPRG	Q86SM5	289	0	869
SMIM29	Q86T20	102	0	2727
FAM228A	Q86W67	206	0	25796
RALGPS2	Q86X27	583	0	196677
SNX32	Q86XE0	403	0	23062
MICU3	Q86XE3	530	0	95404
POTED	Q86YR6	584	0	36046
ARL17A	Q8IVW1	177	0	87582
SIAH3	Q8IW03	269	0	74511
SP8	Q8IXZ3	490	0	4607
EID3	Q8N140	333	0	1466
TCAIM	Q8N3R3	496	0	71332
TMEM145	Q8NBT3	493	0	11755
ACVR1C	Q8NER5	493	0	102097
CCDC148	Q8NFR7	591	0	285680
AGR3	Q8TD06	166	0	22575
GRK7	Q8WTQ7	553	0	55944
TCP11	Q8WWU5	503	0	30539
PIK3R3	Q92569	461	0	92896
RIT1	Q92963	219	0	13596
ATP2A3	Q93084	999	0	40596
SMARCD1	Q96GM5	515	0	15507
BCAN	Q96GW7	911	0	18142
ATP5MK	Q96IX5	58	1	7451
MS4A14	Q96JA4	679	0	39226
CDK5RAP3	Q96JB5	506	0	13971
POM121L2	Q96KW2	1035	0	26370
SGCZ	Q96LD1	299	0	1153586
AK7	Q96M32	723	0	97299
IKBKE-AS1	Q96MC9	270	0	-
HEXIM2	Q96MH2	286	0	9340
DNAAF10	Q96MX6	357	0	34613
CCNL2	Q96S94	520	1	13624
AGMAT	Q9BSE5	352	0	13352
POLR3GL	Q9BT43	218	1	14158
CRNKL1	Q9BZJ0	848	0	21678
PCDHAC1	Q9H158	963	0	86048
IFI27L2	Q9H2X8	130	0	2474
PARL	Q9H300	379	0	55662
SMDT1	Q9H4I9	107	1	4593
ST20	Q9HBF5	79	0	-
RIC8A	Q9NPQ8	531	1	7405
PFDN4	Q9NQP4	134	0	20131
PRO2289	Q9P1D8	64	0	-
GNPTG	Q9UJJ9	305	1	13806
PURG	Q9UJV8	347	0	37913
ZNF223	Q9UK11	482	0	16632
CDH9	Q9ULB4	789	0	240553
PCDHA4	Q9UN74	947	0	205310
PCDHGA10	Q9Y5H3	936	0	99988
TRAV13-1	A0A0B4J241	112	0	526
TUNAR	A0A1B0GTB2	48	0	59076
TMEM272	A0A1B0GTI8	187	0	31830
SCYGR5	A0A286YF46	85	0	257
TMEM131L	A2VDJ0	1609	0	170365
UNC119B	A6NIH7	251	0	13182
UPK3BL1	B0FP48	263	0	5766
TMEM229A	B2RXF0	380	0	2146
GRM8	O00222	908	0	814495
USP9Y	O00507	2555	0	323189
DLL1	O00548	723	0	24359
CTDSP2	O14595	271	1	26802
WNT9B	O14905	357	0	53529
ATP6V0E1	O15342	81	1	51674
TNRC18	O15417	2968	0	118624
FLRT2	O43155	660	0	124284
DLEU1	O43261	78	0	-
RFPL2	O75678	378	0	14638
TGDS	O95455	350	0	22188
HSPA4L	O95757	839	0	58912
SERPINA3	P01011	423	0	11671
IGHV3-13	P01766	116	0	532
RAF1	P04049	648	1	82100
IL4	P05112	153	0	8692
CELA3A	P09093	270	0	10885
CXCL1	P09341	107	0	1915
NBEAP1	P0C6P0	100	0	-
IGHV4-31	P0DP07	118	0	-
SPDYE15	P0DUD4	265	0	10053
CD79A	P11912	226	0	4093
CPA1	P15085	419	0	7775
PAX1	P15863	534	0	12822
CPE	P16870	476	0	137353
LIG1	P18858	919	0	55158
KRT4	P19013	520	0	7567
RAB5A	P20339	215	1	38078
TARS1	P26639	723	0	27395
PPIF	P30405	207	0	7865
HOXD12	P35452	270	0	2694
SLC6A9	P48067	706	0	39967
PPM1F	P49593	454	0	33423
KHK	P50053	298	0	13990
MXI1	P50539	228	0	79760
ARSD	P51689	593	0	25377
EFNA4	P52798	201	0	5816
P2RX3	P56373	397	0	34044
WNT4	P56705	351	0	26656
CLDN6	P56747	220	0	5359
LSM3	P62310	102	1	22305
NKX3-2	P78367	333	0	3678
KGD4	P82909	103	1	12398
APBA1	Q02410	837	0	244839
H1-1	Q02539	215	0	755
TLE1	Q04724	770	0	105864
SSBP1	Q04837	148	1	8205
COL14A1	Q05707	1796	0	313793
FUT7	Q11130	342	0	1914
RBM39	Q14498	530	0	40965
ESPL1	Q14674	2120	0	25339
LTBP1	Q14766	1721	0	452556
PDK1	Q15118	436	0	53296
PPP1R7	Q15435	360	1	34076
OR4D1	Q15615	310	0	11201
CCDC85B	Q15834	202	1	962
env	Q304Z4	665	0	7980
TMEM176B	Q3YBM2	270	0	10075
AMZ1	Q400G9	498	0	95978
ANKRD20A2P	Q5SQ80	823	0	-
CPTP	Q5TA50	214	0	4140
PRPF38B	Q5VTL8	546	1	10618
CRACDL	Q6NV74	962	0	142413
GLDN	Q6ZMI3	551	0	66350
SSH2	Q76I76	1423	0	304338
ASXL2	Q76L83	1435	0	144734
CCDC125	Q86Z20	511	0	52634
HERC6	Q8IVU3	1022	0	64358
CCDC103	Q8IW40	242	0	6248
SLC7A5P1	Q8MH63	180	0	-
STX19	Q8N4C7	294	0	14232
BMPER	Q8N8U9	685	0	252119
SUMF2	Q8NBJ7	301	0	16668
NSUN7	Q8NE18	718	0	61259
OCC1	Q8TAD7	63	0	160807
OR5P2	Q8WZ92	322	0	968
SMPDL3A	Q92484	453	0	20671
SLC5A5	Q92911	643	0	23229
ATP6V0A1	Q93050	837	0	63738
MBD6	Q96DN6	1003	1	9438
COL21A1	Q96P44	957	0	337504
CNFN	Q9BYD5	112	0	3278
C6orf62	Q9GZU0	229	1	15964
SYNPO2L	Q9H987	977	0	18922
DECR2	Q9NUI1	292	0	10629
EURL	Q9NYK6	297	0	30412
SRP68	Q9UHB9	627	0	33742
SLC7A8	Q9UHI5	535	0	58379
KCNK7	Q9Y2U2	307	0	3160
PCDHGB3	Q9Y5G1	929	0	142733
N6AMT1	Q9Y5N5	214	0	13180
DYNC1LI1	Q9Y6G9	523	1	44884
UQCRHL	A0A096LP55	91	0	2179
TRBJ2-2P	A0A0A0MTA2	15	0	45
TEX13C	A0A0J9YWL9	993	0	5345
PRAMEF22	A3QJZ6	481	0	-
FITM1	A5D6W6	292	0	2190
TMEM8B	A6NDV4	472	0	51067
ARHGAP42	A6NI28	874	0	306653
RRN3P2	A6NIE6	340	0	-
AGRP	O00253	132	0	976
SOCS7	O14512	581	0	53749
CYB5B	O43169	150	1	67862
ARHGAP6	O43182	974	0	548269
SYNJ1	O43426	1573	0	99281
ANGPTL7	O43827	346	0	6626
ZNF189	O75820	626	0	11809
GPR75	O95800	540	0	7055
PNP	P00491	289	0	15102
CST4	P01036	141	0	3398
PIGR	P01833	764	0	17944
SERPINA6	P08185	405	0	19141
WNT2	P09544	360	0	47701
ZDHHC11B	P0C7U3	371	0	74374
TRBD1	P0DPI4	4	0	11
BCR	P11274	1271	0	138333
PRKAR2A	P13861	404	1	103277
RAB4A	P20338	218	1	34832
ITGAL	P20701	1170	0	50909
BRS3	P32247	399	0	5833
CRHR1	P34998	415	0	51551
NCAPD3	P42695	1498	0	75391
LRBA	P50851	2863	0	751292
USP11	P51784	963	1	15462
PRR5	P85299	388	0	69134
TRAF1	Q13077	416	0	26780
SEMA3B	Q13214	749	0	9988
SLC29A2	Q14542	456	0	9693
GRIN2C	Q14957	1233	0	19481
SEPTIN2	Q15019	361	0	38927
NBPF8	Q3BBV2	942	0	-
KRTAP19-7	Q3SYF9	63	0	439
SCGB2B2	Q4G0G5	96	0	86515
PHLDA2	Q53GA4	152	0	1147
PIERCE1	Q5BN46	136	0	6553
TAF7L	Q5H9L4	462	0	24804
MFSD4B	Q5TF39	518	0	186027
AGAP6	Q5VW22	663	0	29464
DMRTA1	Q5VZB9	504	0	8916
SPTY2D1	Q68D10	685	0	28388
PARM1	Q6UWI2	310	0	117020
SLC39A5	Q6ZMH5	540	0	7797
USP45	Q70EL2	814	0	89403
PRSS48	Q7RTY5	328	0	14701
HEATR5A	Q86XA9	2040	0	128762
TMEM219	Q86XT9	240	1	32165
TPH2	Q8IWU9	490	0	247773
SPICE1	Q8N0Z3	855	0	72469
CFAP52	Q8N1V2	620	0	66820
BPIFB2	Q8N4F0	458	0	15999
ZNF276	Q8N554	614	1	20525
ESX1	Q8N693	406	0	4895
GALNT11	Q8NCW6	608	1	96666
NUDT10	Q8NFP7	164	0	5294
OR52E4	Q8NGH9	312	0	6450
OR56B1	Q8NGI3	324	0	2075
GRIN3A	Q8TCU5	1115	0	169295
HELQ	Q8TDG4	1101	0	48512
SLC38A5	Q8WUX1	472	0	11723
CRYGN	Q8WXF5	182	0	11981
ADGRV1	Q8WXG9	6306	0	635093
ASB15	Q8WXK1	588	0	72471
DIO2	Q92813	273	0	190231
BIRC7	Q96CA5	298	0	4612
EVI5L	Q96CN4	794	0	34758
C16orf74	Q96GX8	76	0	61045
CNDP2	Q96KP4	475	0	27638
C12orf42	Q96LP6	360	0	258387
FAM20A	Q96MK3	541	0	66254
RDH12	Q96NR8	316	0	32565
FOXN4	Q96NZ1	517	0	31306
SH3GL3	Q99963	347	0	171515
LLPH	Q9BRT6	129	0	14195
DDA1	Q9BW61	102	1	13780
DEFB126	Q9BYW3	111	0	3161
BARHL1	Q9BZE3	327	0	7646
NIBAN1	Q9BZQ8	928	0	183784
PNAS-138	Q9BZS9	49	0	-
CHRNA10	Q9GZZ6	450	0	5797
LHPP	Q9H008	270	0	156065
TTYH1	Q9H313	450	0	21685
NXF3	Q9H4D5	531	0	17333
PLEKHF2	Q9H8W4	249	0	41056
CHST11	Q9NPF2	352	0	306719
EIF2B3	Q9NR50	452	1	136200
SEMA3G	Q9NS98	782	0	12068
BMP2K	Q9NSY1	1161	0	140023
C20orf96	Q9NUD7	363	0	19915
ABCG2	Q9UNQ0	655	0	141478
BTRC	Q9Y297	605	0	203288
LINC00588	Q9Y4M8	146	0	-
EID1	Q9Y6B2	187	1	2039
PPIAL4H	A0A075B767	164	0	759
IGKV1OR2-108	A0A075B7D4	117	0	476
TRAV27	A0A087WT01	109	0	638
TLDC2	A0PJX2	215	0	18114
SH2D7	A6NKC9	451	0	26562
GSG1L2	A8MUP6	293	0	21471
FXYD1	O00168	92	0	4285
POLRMT	O00411	1230	0	16316
FCHO1	O14526	889	0	40850
LDLRAD4	O15165	306	0	435257
CIMIP4	O43247	280	0	16731
LRRC37A3	O60309	1634	0	65350
MEGF6	O75095	1541	0	123557
CSDE1	O75534	798	1	41763
UBXN7	O94888	489	0	84771
CDS2	O95674	445	1	71008
GAS8	O95995	478	0	25346
IGKV2D-40	P01614	121	0	735
TRBV12-3	P01733	115	0	508
IGHM	P01871	474	0	4513
MT-ND1	P03886	318	0	955
ADH1A	P07327	375	0	14634
GSTT2	P0CG29	244	0	3857
PGA5	P0DJD9	388	0	10269
CT45A5	P0DMU8	189	0	9651
COX4I1	P13073	169	1	8435
CXCL2	P19875	107	0	2156
ACADL	P28330	430	0	38321
HLA-F	P30511	346	0	15756
ADORA1	P30542	326	0	76751
SLC26A2	P50443	739	0	32697
INSL3	P51460	131	0	5062
NDUFA8	P51970	172	1	15721
UCP3	P55916	312	0	8808
RP1	P56715	2156	0	362298
CDC42EP1	Q00587	391	0	8925
TCOF1	Q13428	1488	0	42679
CUL2	Q13617	745	0	118502
PROSER3	Q2NL68	480	0	13023
TBRG1	Q3YBR2	411	0	13090
GVQW3	Q3ZCU0	254	0	33316
CMPK2	Q5EBM0	449	0	26065
BEND6	Q5SZJ8	279	0	72239
IDNK	Q5T6J7	187	0	21081
ZNF618	Q5T7W0	954	0	180311
WLS	Q5T9L3	541	0	134647
DEPDC1	Q5TB30	811	0	23069
EFCAB6	Q5THR3	1501	0	283593
SWSAP1	Q6NVH7	229	0	2285
CSAG1	Q6PB30	78	0	6290
IZUMO2	Q6UXV1	221	0	10733
STAC2	Q6ZMT1	411	0	15404
RBM44	Q6ZP01	1051	0	44419
MARK2	Q7KZI7	788	0	72092
LIMS2	Q7Z4I7	341	0	43405
SATL1	Q86VE3	695	0	151627
KIAA0825	Q8IV33	1275	0	467753
ANKRD18A	Q8IVF6	992	0	80029
VKORC1L1	Q8N0U8	176	0	86489
ZNF441	Q8N8Z8	693	0	17078
ANKLE1	Q8NAG6	615	0	6001
ZSCAN1	Q8NBB4	408	0	20606
CCDC54	Q8NEL0	328	0	1196
PRSS33	Q8NF86	280	0	3995
NUP37	Q8NFH4	326	0	47017
DMBX1	Q8NFW5	382	0	26380
OR51D1	Q8NGF3	324	0	5583
PNPT1	Q8TCS8	783	0	59802
SCFD2	Q8WU76	684	0	493084
GIMAP1	Q8WWP7	306	0	7678
SRSF12	Q8WXF0	261	0	24122
GLYATL1	Q969I3	302	0	138129
PPP1R14B	Q96C90	147	1	2464
MRRF	Q96E11	262	0	66734
RNFT2	Q96EX2	444	0	115453
ANKRD36BP1	Q96IX9	119	0	-
KIF20B	Q96Q89	1820	0	73349
ACOX2	Q99424	681	0	32147
OLFM1	Q99784	485	0	45758
TRIR	Q9BQ61	176	1	4044
PRXL2A	Q9BRX8	229	0	29286
TMEM175	Q9BSA9	504	0	26269
CHRDL1	Q9BU40	456	0	121963
ADGRE3	Q9BY15	652	0	90947
ULBP3	Q9BZM4	244	0	8068
LHX5	Q9H2C1	402	0	10247
None	Q9H3A6	140	0	1708
SCPEP1	Q9HB40	452	0	28639
OTOF	Q9HC10	1997	0	101553
KIAA1586	Q9HCI6	787	0	12509
SNX15	Q9NRS6	342	0	13133
INIP	Q9NRY2	104	0	34223
PLSCR3	Q9NRY6	295	0	5115
CYSLTR2	Q9NS75	346	0	57515
FBXL12	Q9NXK8	326	0	17549
BTBD7	Q9P203	1132	0	95542
KLHL3	Q9UH77	587	0	118589
TMEM59L	Q9UK28	342	0	13609
TRHDE	Q9UKU6	1069	0	583492
NAP1L2	Q9ULW6	460	0	2552
None	A0A1W2PRN1	237	0	4661
LOC647264	A0A3B3IRS2	109	0	692
SAC3D1	A6NKF1	404	0	-
ZNF850	A8MQ14	1090	0	58442
AHRR	A9YTQ3	701	0	-
BACH1	O14867	736	0	436680
PGRMC2	O15173	223	1	19592
CETN3	O15182	167	0	17509
CYP27B1	O15528	508	0	6652
MAP3K13	O43283	966	0	206153
TBCA	O75347	108	1	177614
KRT38	O76015	456	0	4829
SLCO2B1	O94956	709	0	105986
NFATC1	O95644	943	0	133469
ASS1	P00966	412	0	56313
NPY	P01303	97	0	7674
ATP1A1	P05023	1023	0	37593
PTMA	P06454	111	1	6656
CHRM4	P08173	479	0	7987
TMEM253	P0C7T8	217	0	4913
FAM87A	P0C7U9	286	0	-
METTL15P1	P0C7V9	234	0	-
IGHV1-8	P0DP01	117	0	-
HSPA8	P11142	646	0	5741
HOXB3	P14651	431	0	56042
CD19	P15391	556	0	7377
TMEM11	P17152	192	0	16222
BMP5	P22003	454	0	121937
MRC1	P22897	1456	0	101816
DTYMK	P23919	212	0	11197
FMO3	P31513	532	0	26918
SLC6A6	P31641	620	0	86773
PYCR1	P32322	319	0	10028
SULT1E1	P49888	294	0	18933
SUOX	P51687	545	0	9461
MTCP1	P56278	107	0	83903
RAB15	P59190	212	0	27412
ARF3	P61204	181	1	21764
ACTA2	P62736	377	0	56517
XPC	Q01831	940	1	33476
RPL18	Q07020	188	1	3856
DMWD	Q09019	674	0	9898
NUP160	Q12769	1436	0	70468
PLA2R1	Q13018	1463	0	130609
IHH	Q14623	411	0	6497
ADIPOQ	Q15848	244	0	15759
FXN	Q16595	210	0	43325
LETM2	Q2VYF4	491	0	23320
MOGAT2	Q3SYC2	334	0	15120
LRRC24	Q50LG9	513	0	4645
ANKRD40CL	Q53H64	114	0	6528
WDR38	Q5JTN6	314	0	4473
NCEH1	Q6PIU2	408	0	80969
DNM1P46	Q6ZS02	220	0	-
TMEM26	Q6ZUK4	368	0	46739
TEDC2	Q7L2K0	433	0	4877
DHX29	Q7Z478	1369	1	51639
HDGFL2	Q7Z4V5	671	0	29911
CATSPERD	Q86XM0	798	0	58097
RAB43	Q86YS6	212	0	35232
GPHB5	Q86YW7	130	0	6100
PASD1	Q8IV76	773	0	113064
FAM114A1	Q8IWE2	563	0	78062
RPUSD2	Q8IZ73	545	0	5650
IFNL3	Q8IZI9	196	0	1795
CRYBG2	Q8N1P7	1661	0	38382
NPW	Q8N729	165	0	10829
PNMA1	Q8ND90	353	0	2601
OR5D13	Q8NGL4	314	0	944
PPIL4	Q8WUA2	492	1	41548
ASB12	Q8WXK4	309	0	6413
CYFIP2	Q96F07	1278	0	129516
BORCS6	Q96GS4	357	0	1835
LURAP1	Q96LR2	239	0	17922
LRRC7	Q96NW7	1537	0	-
PRR25	Q96S07	402	0	-
PDCD10	Q9BUL8	212	0	51641
FAM174C	Q9BVV8	132	0	3714
PPP1R12C	Q9BZL4	782	1	26723
THSD7B	Q9C0I4	1606	0	912173
MS4A7	Q9GZW8	240	0	17466
ARMC7	Q9H6L4	198	0	20320
PPP1R3E	Q9H7J1	279	0	7207
IPPK	Q9H8X2	491	0	56948
PLSCR4	Q9NRQ2	329	0	58844
ABCB8	Q9NUT2	735	0	19360
ETNK2	Q9NVF9	386	0	20982
SPANXC	Q9NY87	97	0	1054
DLL3	Q9NYJ7	618	0	9586
HMG20B	Q9P0W2	317	0	6311
LRP2BP	Q9P2M1	347	0	32052
DBF4	Q9UBU7	674	0	33337
RSL24D1	Q9UHA3	163	1	16243
TASOR	Q9UK61	1670	0	63133
TBX20	Q9UMR3	447	0	51670
ZC3H4	Q9UPT8	1303	0	49589
PSG11	Q9UQ72	335	0	18818
POLDIP2	Q9Y2S7	368	0	10894
PCDHA5	Q9Y5H7	936	0	190743
RNF215	Q9Y6U7	377	0	52960
IGHV3-43	A0A0B4J1X8	118	0	536
SPEM3	A0A1B0GUW6	1196	0	3963
SCYGR6	A0A286YF77	105	0	317
WIPF3	A6NGB9	483	0	110575
RNF212B	A8MTL3	300	0	88161
HIDE1	A8MVS5	230	0	33215
C21orf140	B9A014	251	0	960
PLOD2	O00469	737	0	128586
AKAP10	O43572	662	1	74041
HYAL3	O43820	417	0	6574
NRDC	O43847	1151	0	89614
VEGFD	O43915	354	0	38817
OR7C2	O60412	319	0	959
SORBS2	O94875	1100	0	371208
PCF11	O94913	1555	0	30463
STARD3NL	O95772	234	0	52425
LY6G6D	O95868	133	0	2571
PPY	P01298	95	0	1672
IGKV1D-33	P01593	117	0	563
MT-ND4L	P03901	98	0	296
C4BPA	P04003	597	0	40739
OR10J4	P0C629	311	0	935
UBTFL1	P0CB47	393	0	1181
EBLN1	P0CF75	366	0	9540
RNF224	P0DH78	156	0	2138
NBPF20	P0DPF2	5207	0	-
ATP6V1B2	P21281	511	1	33018
KCNA4	P22459	653	0	7300
ACAT1	P24752	427	0	32262
MAPK3	P27361	379	1	9401
CCT6A	P40227	531	1	12304
CCR6	P51684	374	0	27334
VAMP7	P51809	220	0	62424
MAP2K6	P52564	334	0	139168
ARL4C	P56559	192	0	4040
LOXL3	P58215	753	0	23432
GSTO1	P78417	241	1	32103
PRCD	Q00LT1	54	0	25992
MYT1	Q01538	1121	0	90461
ROR1	Q01973	937	0	407481
ROR2	Q01974	943	0	387137
SLC20A2	Q08357	652	0	125451
DAZ2	Q13117	558	0	71909
GK2	Q14410	553	0	1867
CHD4	Q14839	1912	0	44442
MORF4L2	Q15014	288	1	12662
SNCB	Q16143	134	0	10474
PDK4	Q16654	411	0	13017
EIF2S3B	Q2VIR3	472	0	17533
DEFB112	Q30KQ8	113	0	-
NDUFAF6	Q330K2	333	0	220922
SLC10A6	Q3KNW5	377	0	25916
MPV17L2	Q567V2	206	0	3730
YIF1B	Q5BJH7	314	0	13715
COA6	Q5JTJ3	125	1	11624
ABCC10	Q5T3U5	1492	0	23064
MORN5	Q5VZ52	161	0	40180
DPY19L2P1	Q6NXN4	242	0	-
GALNT5	Q7Z7M9	940	0	60786
ZNF554	Q86TJ5	538	0	16867
ZBTB46	Q86UZ6	589	0	88370
RCOR2	Q8IZ40	523	0	5934
TMEM151A	Q8N4L1	468	0	4770
GPR161	Q8N6U8	529	0	58125
NAT8L	Q8N9F0	302	0	9762
LRRC75A	Q8NAA5	344	0	50616
KCT2	Q8NC54	265	1	13164
OR13C8	Q8NGS7	320	0	962
OR8K3	Q8NH51	312	0	5495
RHEBL1	Q8TAI7	183	0	5349
UHMK1	Q8TAS1	419	0	32380
NANP	Q8TBE9	248	0	11079
CCDC110	Q8TBZ0	833	0	26570
LRRC8C	Q8TDW0	803	0	136831
EEF1AKMT1	Q8WVE0	214	0	45230
DOCK2	Q92608	1830	0	446114
TLCD1	Q96CP7	247	0	3587
SLC10A4	Q96EP9	437	0	6183
TMA16	Q96EY4	203	0	26097
TMEM68	Q96MH6	324	0	76983
DUX5	Q96PT3	197	0	-
ATAD5	Q96QE3	1844	0	63903
OR4C12	Q96R67	309	0	1062
F2RL3	Q96RI0	385	0	3607
ERBIN	Q96RT1	1412	0	199418
FAM118B	Q9BPY3	351	0	51260
ZNF407	Q9C0G0	2248	0	467801
FXYD6	Q9H0Q3	95	0	40510
TUT1	Q9H6E5	874	1	16592
ZNF304	Q9HCX3	659	0	8627
G6PC2	Q9NQR9	355	0	8709
PKD2L1	Q9P0L9	805	0	42115
WHRN	Q9P202	907	0	103395
HEATR5B	Q9P2D3	2071	0	115989
AGO1	Q9UL18	857	0	60724
FAM184B	Q9ULE4	1060	0	152315
GRID1	Q9ULK0	1009	0	767243
EXO1	Q9UQ84	846	0	47181
MRPS2	Q9Y399	296	1	4689
PCDHA11	Q9Y5I1	949	0	144164
IGKJ2	A0A0A0MT85	13	0	38
LOC128071547	A0A6Q8PGS0	86	0	260
MOXD2P	A6NHM9	499	0	-
GABRP	O00591	440	0	50697
GPR39	O43194	453	0	229777
SEC14L5	O43304	696	0	60827
ARHGEF9	O43307	516	0	174307
FOXS1	O43638	330	0	1301
HBP1	O60381	514	0	33561
ATP6AP2	O75787	350	1	27476
SLC34A2	O95436	690	0	30737
APOM	O95445	188	0	5794
NGF	P01138	241	0	52866
OPN1SW	P03999	345	0	3309
ALDH2	P05091	517	0	50645
H2AC11	P0C0S8	130	0	2867
MSL3B	P0C860	356	0	-
ARSA	P15289	507	0	5419
H1-3	P16402	221	0	775
TYMP	P19971	482	0	4280
GTF2F1	P35269	517	1	14409
ARRB1	P49407	418	0	91583
CDR1	P51861	262	0	-
CCNG1	P51959	295	0	10630
ATXN1	P54253	815	0	462379
TBX4	P57082	545	0	32706
SELENOV	P59797	346	0	5536
SNRPD3	P62318	126	1	26094
KRT85	P78386	507	0	7475
CDKL1	Q00532	357	0	90196
PRB3	Q04118	351	0	3793
ATR	Q13535	2644	0	129726
TMED2	Q15363	201	1	14049
NPTX1	Q15818	432	0	11009
PRR4	Q16378	134	0	3626
SLC5A12	Q1EHB4	618	0	56407
LRRK1	Q38SD2	2015	0	158930
CIMAP2	Q3ZCV2	418	0	36189
EEF1AKMT2	Q5JPI9	236	0	43738
ZNF484	Q5JVG2	852	0	34867
MBLAC2	Q68D91	279	0	16562
C11orf71	Q6IPW1	123	0	9068
