Genename	UniProtID	Length	Hk	genelength
Dmel\CG5292	Q9VEM0	160	0	1910
BcDNA:GH08773	Q9VET1	552	0	7788
Dmel\CG8066	Q9VFI3	104	1	1236
flfl	Q9VFS5	980	1	9984
Dmel\CG9269	Q9VFT9	146	0	575
Dmel\CG5245	Q9VG72	501	0	1675
TTLL15	Q9VGW2	516	0	2202
ATPsynepsilonL	Q9VH24	64	1	547
Dmel\CG15177	Q9VI39	225	0	1117
CG4959	Q9VJM1	60	0	558
elB	Q9VJS8	553	1	18921
mTor	Q9VK45	2470	1	8717
D12	Q9VLL1	969	0	3307
meng	Q9VM90	456	0	13631
Osi2	Q9VNM3	390	0	4120
Pex14	Q9VPB8	280	1	1579
ast	Q9VPW1	854	1	2855
TBC1D23	Q9VPW9	689	1	3095
28557659	Q9VQ04	240	0	1013
c-SPH94	Q9VQH9	347	0	1286
Dmel\CG15631	Q9VR24	622	0	2045
Dmel\CG4597	Q9VRK2	225	0	741
Dmel\CG10147	Q9VRX0	448	0	2257
Acbp4	Q9VS20	84	0	351
anon-WO0172774.118	Q9VSW7	390	1	2923
Icmt	Q9VU37	299	0	1421
mop	Q9VUH6	1833	1	6788
Dmel\CG12316	Q9VUL6	1188	0	5426
Ran-like	Q9VUN3	217	0	1006
Dmel\CG7656	Q9VUR4	319	1	2744
Dmel\CG13725	Q9VVF2	199	0	900
mRpL21	Q9VVX4	201	1	1771
Dmel\CG11696	Q9VYX2	664	1	2421
Dmel\CG14971	Q9VZP2	469	1	3286
Pxn	Q9VZZ4	1527	1	28609
CG13805	Q9W030	313	0	1078
Bfc	Q9W0I5	251	0	1082
Dmel\CG13891	Q9W0Q5	158	0	760
Dmel\CG16837	Q9W168	130	0	646
SkpF	Q9W1Q0	171	0	694
Dmel\CG11291	Q9W272	308	0	1333
Ser7	Q9W314	397	0	1837
BcDNA:RH67809	Q9W3Q8	65	0	434
mino	Q9Y137	850	1	7886
CR30082	A0A0B4JCS5	280	0	1078
Dmel\CG13562	A0A0B4K8B1	342	0	1519
Atg9	A0A0B4KF86	852	0	2832
E(Pc)	A0A0B4KFP2	2097	0	13227
FBXO19	A0A0B4LFG2	405	0	4210
Dmel\CG12769	A0A0B4LFS0	713	0	13474
Dmel\CG46429	A0A6M3Q8N2	53	0	19283
Rh50	A0A6M3Q9I2	501	0	9830
Dmel\CG14760	A1Z7C5	529	0	2708
CheB53a	A1ZAG5	226	0	813
Dmel\CG30108	A1ZAX2	88	1	605
Dmel\CG42521	A8E795	123	0	510
Dmel\CG34293	A8JRE2	84	1	867
woc	A8JRE3	1703	0	7460
CG16918	A8JRF0	266	0	1006
Pp1-Y1	A8QI94	317	0	953
Dmel\CG12983	B7Z092	1104	0	4107
Dmel\CG15822	B7Z0I2	1267	0	10662
bt	D1YSG0	8933	0	52074
Dmel\CG42494	E1JIB5	283	0	2145
CG10020	M9PC26	2021	0	12269
SkpA	O77430	162	1	1785
Mi-2	O97159	1982	1	28164
pum	P25822	1533	1	171339
RpS6	P29327	248	1	1707
RpS2	P31009	267	1	1287
byn	P55965	697	0	8226
Lcp65Af	P92194	100	0	576
Ssrp	Q05344	723	1	2643
Taf2	Q24325	1221	0	4272
Mlp84B	Q24400	495	0	4882
Syx1A	Q24547	291	1	4163
Dmel\CG33783	Q4AB36	164	0	797
BG:DS07486.5	Q4V459	372	0	1573
Dmel\CG15701	Q7JR82	1051	0	3889
Zip42C.1	Q7JZR2	352	0	1365
Dmel\CG1773	Q7K2L4	317	0	1313
Tsp42Eb	Q7K2V7	222	0	979
Tsp42El	Q7K527	217	0	2769
Ntan1	Q7KIS4	310	1	17360
Urm1	Q7KU86	101	0	635
Dmel\CG32945	Q86BB7	166	0	705
DmCg32006	Q8IMA2	443	0	2774
nenya	Q8IMM9	219	0	817
Dnaaf5	Q8INF7	845	0	3430
Dmel\CG31815	Q8IP16	443	0	1499
CG6275	Q8IPB0	208	0	838
ghi	Q8IQC4	81	1	914
CG9059	Q8IR04	1098	0	97663
Muc14A	Q8IR22	16223	0	52608
Ns1	Q8MT06	581	1	2152
Uba1	Q8T0L3	1191	1	5039
RfC38	Q9U9Q1	356	0	1713
Coprox	Q9V3D2	390	1	1466
Cdk5alpha	Q9V3H5	472	1	2825
Dmel\CG12498	Q9V3X3	261	0	965
Met75Ca	Q9V449	51	0	241
sub	Q9V877	628	0	2578
salt	Q9V9U2	622	0	2880
anon-WO0140519.6	Q9VAQ4	319	0	1211
Dmel\CG5611	Q9VB17	326	1	1435
Dmel\CG14301	Q9VE56	196	0	12306
SP132	Q9VEA0	334	0	1341
Mdh2	Q9VEB1	336	1	2322
Dmel\CG17801	Q9VEF1	381	0	1406
Uros2	Q9VF38	253	0	973
Dmel\CG3984	Q9VFD0	537	0	1859
P58IPK	Q9VHA8	498	1	2639
Veneno	Q9VHR5	642	0	2596
CCG31673	Q9VII9	326	1	1552
Dmel\CG10337	Q9VIU0	239	0	1583
CG7198	Q9VJ94	1068	0	115959
Crys	Q9VKE2	477	0	3002
Polr1F	Q9VM72	253	0	1178
BcDNA:RE59202	Q9VNS4	117	0	482
sa	Q9VP40	275	0	1313
robl22E	Q9VQA6	97	0	514
LeuRS	Q9VQR8	1182	1	4328
Dmel\CG17593	Q9VQR9	476	1	2392
Dmel\CG3604	Q9VQT9	132	0	630
ltl	Q9VS84	817	1	9016
Dmel\CG3552	Q9VSZ5	408	1	3052
cmb	Q9VU76	1657	1	6651
Toll-6	Q9VUN0	1514	0	7623
Eig71Ek	Q9VUT3	97	0	561
Dmel\CG12531	Q9VWD3	812	0	11276
Dmel\CG7101	Q9VWP7	352	0	1532
Dmel\CG8958	Q9VXJ8	621	0	2519
Dmel\CG11581	Q9VY61	334	0	1533
HSP20	Q9VYT5	580	0	2239
RPA3	Q9VYW3	112	1	743
Dmel\CG15005	Q9VZG4	750	0	3514
Dmel\CG14982	Q9VZK7	773	0	4568
yellow-g	Q9W029	393	0	2888
Cpr62Bc	Q9W077	180	0	1803
Dmel\CG13876	Q9W0T9	287	1	1393
gek	Q9W1B0	1637	1	6557
Dmel\CG10527	Q9W2M4	296	1	2421
Dmel\CG3106	Q9W322	742	0	3808
Dmel\CG2116	Q9W3J9	598	0	1971
Dmel\CG34279	A0A0C4DHH2	100	0	926
nAChRalpha4	A0A0S0WNY8	539	0	80779
Dmel\CG46388	A0A4V1D188	192	0	729
anon-WO0242455.53	A1Z7S4	322	0	5426
Dmel\CG13230	A1Z8F3	72	0	397
knon	A1ZAH1	734	0	2540
Dmel\CG30114	A1ZB49	115	0	1223
SP118	A8DYG0	257	0	856
Dmel\CG34193	A8DYH5	77	0	2399
Dmel\CG34203	A8DYK8	114	0	593
Dmel\CG34206	A8DYL4	275	0	856
Dmel\CG34176	A8DYU5	83	0	400
Dmel\CG34428	A8JNS2	247	0	956
Dmel\CG43231	M9NDA2	55	0	1461
Dmel\CG44141	M9PBB7	59	0	433
Ada3	M9PHZ1	588	0	2657
RpL39	O16130	51	1	578
ken	O77459	601	1	7169
SAK	O97143	769	0	3746
Lcp2	P07187	126	0	988
oc	P22810	542	0	20522
Vha55	P31409	490	1	4067
msl-1	P50535	1039	0	5080
Or47b	P81922	412	0	1602
Or65c	P82984	410	0	1461
Slh	Q24179	639	1	4474
Dmel\CG12914	Q29QP5	255	0	1590
Dmel\CG34442	Q29QT4	245	0	1076
CR33258	Q2PDZ1	252	0	1087
Dmel\CG6435	Q4V625	163	0	1205
Dmel\CG34296	Q6IJ01	91	0	475
Pgant2	Q6WV19	633	0	22259
Roc2	Q7JWH5	113	1	26598
Ns2	Q7JXU4	674	1	2677
Hyccin	Q7K1C5	544	1	2850
anon-WO0118547.93	Q7K3T4	293	1	1603
Damm	Q7KHI6	255	0	2271
Dmel\CG31050	Q8IMM2	81	0	571
NEST:bs01f03	Q8IMN3	436	0	2502
Dmel\CG31697	Q8INW1	147	0	656
corn	Q8IQ73	1107	1	14082
BcDNA:RH70879	Q8MLP9	112	1	881
BcDNA:AT12437	Q8MLV6	353	0	1179
Pgant9	Q8MRC9	650	1	59681
raskol	Q8T498	1580	0	41863
Pif2	Q8WTI6	118	0	947
rdog	Q961D3	1374	0	6844
Mgat2	Q961U0	608	1	6708
Ero1L	Q9V3A6	483	1	3385
MED22	Q9V439	143	1	721
Syt7	Q9V4C4	416	0	27796
CG2112	Q9V9T1	773	0	5644
Dmel\CG18731	Q9VAI3	119	1	663
DIP-gamma	Q9VAR6	413	0	45368
CG10214	Q9VCI0	211	1	969
Sag1	Q9VDN4	556	0	3729
Dmel\CG7183	Q9VEB6	568	1	2552
Adgf-C	Q9VFS0	506	0	2372
Dmel\CG8500	Q9VH66	233	0	4670
dmt	Q9VH89	857	0	3533
Dmel\CG8136	Q9VHM8	441	0	1680
Dmel\CG7800	Q9VHV3	533	0	1777
Dmel\CG7900	Q9VHV9	536	0	10959
Arpc2	Q9VIM5	301	1	5970
Cyp310a1	Q9VJ71	492	0	1952
spag4	Q9VKG2	275	0	1262
Dmel\CG4036	Q9VL81	304	0	1076
PIG-U	Q9VLK0	426	1	1659
Nepl4	Q9VME6	652	0	2308
Dmel\CG5828	Q9VMU2	361	1	1934
Send1	Q9VQA0	255	0	874
Drp1	Q9VQE0	735	1	4149
Dmel\CG3104	Q9VQI1	321	0	6789
Dmel\CG14615	Q9VR51	304	0	2308
Stt3A	Q9VRE0	713	0	4052
Dmel\CG14826	Q9VS31	219	0	1453
Dmel\CG13074	Q9VUY2	451	0	1725
Dmel\CG13066	Q9VV12	93	0	699
Dmel\CG15882	Q9VWM2	158	0	633
stas	Q9VX39	320	1	4674
Dmel\CG15865	Q9VXD4	1084	0	3557
anon-EST:Posey267	Q9VXR8	166	1	1087
betaNACtes2	Q9VY38	197	0	960
Bap60	Q9VYG2	515	1	2063
Dmel\CG15725	Q9VYJ8	745	0	2987
CG15197	Q9VZ05	323	1	4861
ppk27	Q9VZN1	422	0	1508
CNMa	Q9W076	193	0	4676
mthl8	Q9W0V7	492	0	3880
PHDP	Q9W1H7	220	0	1304
LS2	Q9W1T4	449	0	1409
dctr9	Q9W1T9	922	0	8223
CG13512	Q9W219	135	0	3488
Cyp6d2	Q9W223	512	0	1957
wrapper	Q9W260	500	0	3038
T3dh	Q9W265	464	0	2346
Dmel\CG12121	Q9W366	738	1	3582
Dmel\CG2258	Q9W3K6	801	0	7845
Josd	Q9W422	221	1	950
Ublcp1	Q9XZ16	320	1	1258
Dmel\CG14664	A0A0B4K696	84	0	1403
Glug	A0A0B4KGW3	716	0	8421
Dmel\CG45067	A0A1L4AAC2	881	0	3234
Dmel\CG42260	A0A4P7VAE4	1269	0	57290
Dmel\CG14431	A0A6H2EE55	1186	0	60552
lincRNA.767	A0A6H2EED7	133	0	759
blow	A1Z714	644	1	6591
SP15	A1Z824	340	0	1157
Dmel\CG13016	A1Z9L5	443	1	1672
Pgm2b	A1Z9V3	628	0	2130
Dmel\CG13177	A8DYB2	90	0	1221
Schip1	A8DYY6	616	0	2916
Dmel\CG34258	A8JNW0	165	0	733
tn	B7YZK8	1517	0	21600
Lcp65Ab1	C0HL62	104	0	412
CG5195-RA	C0PV53	232	0	1327
Mp	M9ND55	1039	0	54656
nrm	M9NE05	2192	0	41928
Dmel\CG43083	M9NFW5	130	0	554
HDAC4	M9PHQ2	1269	0	22945
Rab11	O18335	214	1	4738
Acp32CD	O46203	252	0	951
Adh	P00334	256	1	3350
Lcp3	P07188	112	0	785
Khc	P17210	975	1	5011
LysP	P29615	141	0	614
tsr	P45594	148	0	2352
Act57B	P53501	376	1	2410
dod	P54353	166	1	1500
Dab	P98081	2224	1	12449
Os-C	Q23971	135	0	655
sw	Q24246	663	1	8421
CG14458	Q4ABH7	179	0	592
olf186-M	Q7JRH7	254	0	1745
Prp38	Q7JVL3	330	1	1195
geminin	Q7JX41	192	1	1131
AspRS	Q7K0E6	531	1	6164
Tsp42Ea	Q7K1I4	226	0	11583
RpS15Ab	Q7KR04	130	1	723
Dmel\CG13064	Q7KUN9	87	0	456
BcDNA:AT19802	Q8INU9	147	0	597
EMC10	Q8IPT0	227	0	1743
BaraC	Q8MLV4	112	0	642
SPH37	Q8MLV8	284	0	1121
CG1354	Q8SWU7	397	1	3352
mRpS9	Q8SXF0	395	1	13390
TBPH	Q8SXP8	531	0	3526
CSN7	Q9V4S8	278	1	7544
lincRNA.224	Q9V9P5	731	0	18184
Dmel\CG14258	Q9VB80	258	0	1081
Dmel\CG6330	Q9VBA0	368	1	8799
MLC1	Q9VBM1	165	0	679
Ythdf	Q9VBZ5	700	1	5373
Nct	Q9VC27	695	0	3268
Uck	Q9VC99	260	1	3199
Cow	Q9VCR3	629	0	42214
Dmel\CG5391	Q9VD33	177	0	1062
Arc42	Q9VDT1	405	1	1572
Dmel\CG17803	Q9VEF4	587	0	2635
l(3)L1231	Q9VFH4	1200	1	13044
Dmel\CG9616	Q9VFL7	155	0	667
Dmel\CG7966	Q9VFZ4	486	0	2055
Nepl12	Q9VH96	702	0	2255
Sys1	Q9VHP1	160	1	1026
mRpS18A	Q9VHQ0	155	1	676
alpha-Est9	Q9VIB1	587	0	11177
Oli	Q9VJC1	232	0	2083
Pk34A	Q9VK37	392	0	1363
BcDNA:RE36920	Q9VK90	86	0	1078
Dnaaf4	Q9VKJ5	240	0	1072
Aldh	Q9VLC5	520	0	4178
AlaRS	Q9VLM8	966	1	3502
Dmel\CG7179	Q9VLX5	696	0	2225
Wnt6	Q9VM26	420	0	18828
Osi7	Q9VNM7	288	0	2689
Dmel\CG13947	Q9VPT0	119	0	482
Tfb4	Q9VPX4	299	1	1232
l(1)G0196	Q9VR59	1696	1	20949
CHMP2B	Q9VRJ5	212	1	854
Sec63	Q9VS57	753	1	3805
Arl5	Q9VSG8	179	1	1338
Dmel\CG13314	Q9VSS4	126	0	1417
Dmel\CG8072	Q9VT82	247	0	1157
can	Q9VT91	942	0	3202
Dmel\CG6149	Q9VTI1	234	0	781
Dmel\CG12289	Q9VTI3	378	0	1394
Dmel\CG12520	Q9VU25	371	0	1490
Ocho	Q9VUI5	149	0	1192
anon-SAGE:Wang-055	Q9VVQ5	515	0	1990
sicily	Q9VYS5	334	1	2013
p24-1	Q9VYT6	210	1	1621
Dmel\CG12078	Q9VZS0	253	0	1020
nocte	Q9W2U7	2309	1	12810
Ypel	Q9W2X7	114	1	7082
Dmel\CG12541	Q9W3T1	263	0	44444
Cdc7	Q9W3Y1	700	0	5168
SP108	Q9W453	362	0	1481
BEST:LD39762	Q9W4D1	634	0	2672
EG:171E4.4	Q9W569	140	1	891
CG7601	Q9Y140	326	1	1476
Orp8	A0A0B4JCZ0	990	0	14852
Dmel\CG34289	A0A0B4K6E5	114	0	568
Dm_3R:49681	A1A750	101	0	696
Gpo2	A1Z707	713	0	2378
Dmel\CG13193	A1Z8P1	189	0	1108
reb	A1Z8Q9	431	0	8456
GstE6	A1ZB71	222	0	750
Dmel\CG33454	A1ZBI1	173	0	639
CG14766	A8DY63	264	0	1033
CG43057-RA	F0JAT6	123	0	680
CG43072-RA	F3YD86	82	0	386
Dmel\CG43295	M9NDA3	167	0	576
noi	O46106	503	1	1858
Dbp80	O61305	460	1	142843
Hsp26	P02517	208	1	1009
Hsp83	P02828	717	1	4090
dl	P15330	999	1	13534
run	P22814	510	0	6651
alpha-Cat	P35220	917	1	19454
ng2	P40139	112	0	545
RpS15Aa	P48149	130	1	2068
Dmel\CG2915	Q0E9F9	453	1	1808
CHKov1	Q107I8	410	0	6160
ara	Q24248	717	0	15346
Pcl	Q24459	1043	1	4564
Rsf1	Q24491	197	1	1759
Dmel\CG15082	Q4QQ49	296	0	2910
ORY	Q5LJN3	914	0	56594
MAN1	Q7JRE4	650	1	2733
Dmel\CG16786	Q7JRF0	779	0	4505
tef	Q7K4M4	649	0	2289
Dmel\CG1909	Q7K4Y8	606	0	6240
Rpn9	Q7KMP8	382	1	2087
Dmel\CG31111	Q8IMU0	269	0	1101
Dmel\CG6454	Q8IMW9	1569	0	7059
CG13770	Q8IPJ5	313	0	1693
Dmel\CG15594	Q8IPR5	323	0	2091
BcDNA:RH42907	Q8IQB7	286	1	1803
Nirvana	Q8IQT4	2133	1	18410
Dmel\CG32249	Q8IRB2	242	0	1011
trr	Q8IRW8	2431	0	8637
RNaseZ	Q8MKW7	766	0	2764
Dmel\CG30177	Q8MLQ8	206	0	1528
Dmel\CG31313	Q8SZN1	124	1	997
alpha-Est3	Q8SZW5	543	1	2659
Mgat3	Q95RF3	487	0	2198
NimC4	Q9V392	377	0	1281
EG:BACR42I17.12	Q9V3V1	141	0	488
wwk	Q9V416	1338	0	22139
Tdg	Q9V4D8	1738	1	19522
cora	Q9V8R9	1698	1	14688
Inx3	Q9VAS7	395	0	5891
Moca-cyp	Q9VAW1	970	0	4835
TwdlO	Q9VBD8	229	0	806
Dmel\CG17770	Q9VBM0	164	0	1223
sav	Q9VCR6	608	1	2695
Trm7-34	Q9VDD9	320	1	1147
dmCG10311	Q9VEW3	165	1	6229
BcDNA:RE20991	Q9VEW5	179	0	3401
GATAe	Q9VF00	746	0	10028
Dmel\CG5478	Q9VF09	263	0	1034
CG10135	Q9VG26	213	0	5884
Cyp313a3	Q9VGB3	492	0	2128
ich	Q9VHJ6	592	0	12791
sgll	Q9VHZ5	246	1	1380
Dmel\CG18268	Q9VHZ8	358	0	1601
Dmel\CG15484	Q9VK61	206	0	912
Oatp30B	Q9VLB3	1197	1	18850
Tmem126	Q9VLM7	223	0	986
Dmel\CG18585	Q9VLZ2	422	0	1750
MME1	Q9VM51	299	0	1433
Dmel\CG12581	Q9VMY3	665	1	12119
ND-PDSW	Q9VQR2	159	1	1177
Elba3	Q9VR19	379	0	1445
mal	Q9VRA2	781	0	3535
Cpr65Az	Q9VRU9	239	0	775
Ir68a	Q9VTH3	704	0	3246
Fuca	Q9VTJ4	494	0	3915
anon-WO0172774.52	Q9VTY5	383	1	1427
Dmel\CG10140	Q9VU74	297	0	1153
Dmel\CG6878	Q9VUM2	79	1	653
RAF2	Q9VV52	1117	0	4489
Cyp12c1	Q9VVR9	524	0	2060
Pvf1	Q9VWP6	325	0	10219
Dmel\CG15046	Q9VWU0	494	0	2170
Ucp4A	Q9VX14	340	1	3274
Dmel\CG2540	Q9VYK7	311	0	1233
Pdzd8	Q9VYR9	1037	0	4426
Drsl6	Q9VZQ4	72	0	386
Dmel\CG1146	Q9W009	315	0	3809
Dmel\CG9812	Q9W1Q4	332	0	7364
Dmel\CG13526	Q9W200	154	0	677
sktl	Q9W2R3	792	1	8746
Dmel\CG7246	Q9W397	602	0	2234
Dmel\CG8300	Q9W3S3	185	1	1460
Dmel\CG4607	Q9W3S8	525	0	3276
CG3556	Q9W4K2	595	0	5233
Femcoat	Q9W4M3	201	0	939
Dmel\CG6414	Q9W4N5	583	0	2562
lincRNA.951	X2JCP1	153	0	704
CR14499	A0A0B4KEZ3	188	0	866
Dmel\CG43776	A0A0B4KFH2	270	0	3463
dpr21	A0A0C4DHN4	282	0	124512
Dmel\CG17508	A1Z6G4	321	0	2951
Dmel\CG14744	A1Z7I1	620	0	3098
mip120	A1Z9E2	950	0	6682
Dmel\CG34178	A8DYV1	112	0	1149
Cip4	A8JNK4	665	0	41611
sno	A8JUV0	1653	1	16175
Dmel\CG14797	B4F613	221	0	3325
CG9288	B7Z0J4	80	0	1171
Dmel\CG42578	E1JJS0	92	0	332
NEST:bs32h08	M9NDP9	196	0	1957
CG16760	M9PE19	396	0	4234
FER	P18106	1325	1	26943
Ote	P20240	424	0	1570
Arp3	P32392	418	1	2495
ttk	P42282	813	1	21525
Septin2	P54359	419	0	2227
gol	Q06003	461	1	11720
Mpcp2	Q0E8E8	356	1	2790
CR33632	Q0E9B1	180	0	708
B-H1	Q24255	544	0	5800
Dmel\CG1663	Q4V6W8	387	0	1496
CT42567	Q5BIE4	491	0	6663
p47	Q7K3Z3	407	1	1741
Sip1	Q7K5M6	296	1	10578
Adgf-E	Q7KGG1	539	0	1957
CG6110	Q7KUG5	497	0	2280
CG13057	Q86BI5	121	0	727
Ir94f	Q8IMY8	558	0	1676
Dmel\CG31157	Q8INH8	387	0	1563
Usp2	Q8IQ27	938	1	14343
Ir67c	Q8IQE2	573	0	1721
Adgf-A2	Q8IQR3	561	0	9222
indra	Q8IRH5	733	0	2943
CG14558	Q8SYP1	169	0	16460
cav	Q95RV2	345	0	2425
Lhr	Q95RV3	334	0	1187
PUT2	Q95TY8	581	0	1975
Dmel\CG18789	Q9I7N3	398	0	1443
BG:DS01759.2	Q9V3Y7	333	0	1390
IKKepsilon	Q9V3Y8	720	1	2934
Dhc98D	Q9VAV5	5080	0	32445
HSPBAP1	Q9VB06	398	0	1296
Sld5	Q9VBI1	228	1	890
Dmel\CG5805	Q9VC40	339	1	2869
CG18669	Q9VC82	217	0	804
Dmel\CG5762	Q9VC86	200	0	978
Rassf	Q9VCQ7	806	1	3917
Dmel\CG4907	Q9VCV7	919	0	2976
CG7710	Q9VE43	94	0	743
spn-E	Q9VF26	1434	0	6996
Dmel\CG11600	Q9VG48	406	0	1436
Dmel\CG6325	Q9VGZ4	892	1	4318
eloF	Q9VH58	257	0	997
Taf7	Q9VHY5	479	1	2388
SPH93	Q9VJD7	494	0	1660
CG6153	Q9VK68	211	1	946
eEF1delta	Q9VL18	256	1	1943
Dmel\CG13131	Q9VL48	1317	0	4236
Dmel\CG14277	Q9VLQ6	169	0	940
lectin-28C	Q9VLW1	265	0	3043
Dmel\CG11322	Q9VM89	480	0	1764
kra	Q9VNE2	422	1	5772
Osi8	Q9VNM8	274	0	1427
SP103	Q9VPN8	277	0	969
Dmel\CG3544	Q9VPT2	572	0	4440
Dmel\CG2818	Q9VQU3	707	1	3450
Dmel\CG12446	Q9VR70	709	0	2643
Dmel\CG10486	Q9VRR0	706	0	2488
Dmel\CG4483	Q9VSV3	435	0	1498
CT11439	Q9VT05	331	0	2765
Or67a	Q9VT08	407	0	2319
CG7650	Q9VUR7	276	1	1679
GXIVsPLA2	Q9VUV6	230	0	1369
Dmel\CG6497	Q9VVE8	218	0	1560
Dmel\CG6052	Q9VVJ9	1725	0	5665
Dmel\CG42816	Q9VVK6	1459	0	5506
Dmel\CG12477	Q9VVS2	265	0	1379
nkd	Q9VVV9	928	0	41708
Dmel\CG14104	Q9VW42	68	0	388
Dmel\CG14182	Q9VW61	168	1	1099
BcDNA:GH02837	Q9VWU7	215	0	743
Dmel\CG12990	Q9VX29	663	0	2680
eIF5	Q9VXK6	464	1	4966
cerv	Q9VXT3	230	0	1185
Dmel\CG1492	Q9VYR2	592	0	2500
Dmel\CG13721	Q9VZB1	106	0	894
CG11583	Q9VZE6	359	1	1313
Dmel\CG12016	Q9VZR0	323	1	2934
cg2736	Q9W0X1	507	0	1910
spz6	Q9W116	425	0	3088
nsr	Q9W224	340	0	3039
Spx	Q9W424	347	1	1774
Usf	Q9W4J8	437	1	4177
Ilp7	Q9W4Q9	159	0	1224
Dmel\CG14053	Q9W510	230	0	2270
Nmdar2	Q9W581	1083	0	24184
EG:BACR42I17.9	Q9W5A6	230	0	818
Dmel\CG42851	A0A0B4JCV9	64	0	782
CG8446	A0A0B4JD68	62	0	2336
Dmel\CG46442	A0A6M3Q7Q6	115	0	405
Dmel\CG30356	A1Z7I6	149	0	537
spab	A1Z7M0	245	0	5020
EG:EG0003.1	A1ZAL4	608	0	20928
ND-MWFE	A8DYC4	123	0	1524
Dmel\CG34162	A8DYZ4	535	0	1936
GAPcenA	A8JNN5	1194	0	5718
Dmel\CG34426	A8JNN8	296	0	1136
Dmel\CG12061	A8Y5A2	441	0	11612
Dmel\CG42364	B7YZN3	202	0	639
smog	M9ND25	951	0	23928
Atac3	M9NFF9	583	0	3007
FASN2	M9PB21	2410	0	12196
Apt1	M9PEW1	232	0	2712
sv	O16117	844	0	24519
Lip3	O46108	394	0	1664
EG:114D9.1	O77424	225	0	1655
Ccp84Ac	O97060	217	0	1123
Ras85D	P08646	189	1	2506
gsb-n	P09083	449	0	11948
Lsp1alpha	P11995	816	0	2691
Appl	P14599	887	1	48543
ft	P33450	5147	0	23392
Klc	P46824	508	1	3440
Cam	P62152	149	1	19411
Lcp65Aa	P91940	102	0	499
Sod2	Q00637	217	1	1130
BcDNA:AT12853	Q0E8U8	440	0	2153
Rpp25	Q0E9N4	206	0	17340
SmF	Q24297	88	1	466
l(2)dtl	Q24371	769	0	2926
Lac	Q24372	359	1	12440
Dmel\CG33643	Q4ABF8	178	0	588
Ser8	Q4V3S6	260	0	838
Dmel\CG13018	Q4V429	79	1	438
Dmel\CG3907	Q6IDE2	400	1	2400
FOHSDR	Q6NNV7	247	0	1751
tartan/capricious-like	Q7JWP9	915	0	3555
kermit	Q7JX82	336	1	9736
Nnf1a	Q7JZC9	194	1	1016
Dmel\CG8323	Q7JZE8	303	1	1940
RpS19b	Q7KS38	155	0	801
Dmel\CG31775	Q7KT85	89	0	679
Dmel\CG33285	Q7KTX1	223	0	766
CG17981	Q7KUG8	88	0	266
gammaCOP	Q8I0G5	883	0	3564
NEST:bs19e08	Q8IPI2	127	0	686
Dmel\CG32376	Q8IQ89	291	0	875
CG7308	Q8MR82	407	0	1469
CAH13	Q8MS78	527	0	2002
BomS4	Q8SYA4	45	0	344
CNBP	Q8T8R1	165	1	2508
Nacalpha	Q94518	217	1	1306
Dmel\CG1103	Q960K3	230	1	2159
dSLC5A2	Q961Q9	683	0	5470
dpr5	Q961T8	336	0	5967
Cals	Q9V498	978	0	10483
gi7302136	Q9V9Q1	631	0	2019
aralar1	Q9VA73	695	1	10232
Vps16B	Q9VAG4	447	0	1530
Dmel\CG9997	Q9VAT8	330	0	1495
Dmel\CG14327	Q9VEH9	153	0	1224
Dmel\CG5255	Q9VEM5	273	0	972
Hel89B	Q9VF02	1923	1	10153
Cog1	Q9VGC3	886	1	5894
Tk	Q9VGE8	289	0	11298
Dmel\CG15279	Q9VJR4	639	0	6756
Dmel\CG6700	Q9VKP5	874	1	4865
Fkbp59	Q9VL78	439	0	2114
Wdr82	Q9VLN1	317	1	1088
FBXO16	Q9VMB5	315	0	2069
CG9853	Q9VN19	339	1	3646
Dmel\CG7519	Q9VP29	160	1	824
ebd2	Q9VP44	367	0	4520
Tbcd	Q9VQ78	1189	1	4146
Dmel\CG2964	Q9VQH0	554	0	1992
CT42388	Q9VQI2	562	1	11384
anon-WO0140519.135	Q9VQP5	223	0	972
MED4	Q9VS38	258	1	998
ssp	Q9VTT3	368	1	1532
CG5645	Q9VTU0	855	0	2935
CAH2	Q9VTU8	335	1	5746
Eig71Ec	Q9VUS6	173	0	775
fal	Q9VVY4	368	1	4266
Dmel\CG9451	Q9VW00	410	0	2601
Dmel\CG32563	Q9VX72	170	0	627
Dm	Q9VY00	626	0	4241
Dmel\CG4661	Q9VYI8	633	0	2034
Dmel\CG9970	Q9VZX0	484	0	1630
Dmel\CG9173	Q9W0F5	433	0	2272
ttm2	Q9W0S3	409	0	1512
Tudor-SN	Q9W0S7	926	1	5337
Fbxo42	Q9W281	667	1	2506
Dmel\CG12075	Q9W3B8	1006	0	34451
fs(1)Yb	Q9W4W2	1042	0	3690
Unc-76	Q9W525	474	1	13338
futsch	Q9W596	5495	0	44617
ocn	Q9Y170	148	0	727
Dmel\CG10280	A0A0B4K600	362	0	1359
GrlHz	A0A0B4KFG3	451	0	2182
Dmel\CG9313	A0A0B4LG18	740	0	5142
Klp54D	A0A126GUN8	760	0	6375
Zip42C.2	A1Z6P0	310	0	1337
CG7701	A8DY97	1510	0	35669
Dmel\CG34444	A8DYD7	295	0	1109
pyr	B9ZW35	766	0	14082
CG45078	C0HK94	163	0	4035
Hsp110	M9MSL3	836	1	6667
UQCR-6.4L	M9NFG6	72	0	550
Dmel\CG43925	M9PBB0	87	0	465
